Source Class, Target Class, Score
parasiticidal disposition,T cell receptor complex,0.5958333333333333
parasiticidal disposition,information content entity,0.6068627450980393
parasiticidal disposition,static agent disposition,0.7969387755102041
parasiticidal disposition,disposition,0.7555555555555555
parasiticidal disposition,collective disposition,0.747872340425532
parasiticidal disposition,opportunistic infectious disposition,0.7614754098360657
parasiticidal disposition,surveillance process,0.6055555555555556
parasiticidal disposition,biological regulation,0.6673913043478261
parasiticidal disposition,bacteriostatic disposition,0.8029411764705883
parasiticidal disposition,material entity,0.65
parasiticidal disposition,pathogen host role,0.636046511627907
parasiticidal disposition,negative regulation of establishment of localization,0.6448051948051949
parasiticidal disposition,immunoglobulin complex,0.5563829787234043
parasiticidal disposition,dead-end host,0.6078947368421053
parasiticidal disposition,host role,0.5676470588235294
parasiticidal disposition,directive information content entity,0.6139344262295081
parasiticidal disposition,pathogen host,0.6342105263157894
parasiticidal disposition,adhesion of symbiont to host,0.619811320754717
parasiticidal disposition,infection incidence rate,0.6132653061224489
parasiticidal disposition,plan specification,0.7058139534883722
parasiticidal disposition,immunosuppressive disposition,0.7462962962962962
parasiticidal disposition,architectual structure,0.6627659574468084
parasiticidal disposition,symbiont host role,0.636046511627907
parasiticidal disposition,vector control strategy,0.575
parasiticidal disposition,infection end temporal region,0.6351851851851852
parasiticidal disposition,place closure control strategy,0.5954545454545455
parasiticidal disposition,realizable entity,0.6404761904761905
parasiticidal disposition,cidal agent disposition,0.8041666666666667
parasiticidal disposition,pathogen surveillance,0.6021739130434782
parasiticidal disposition,anatomical entity,0.6880952380952381
parasiticidal disposition,infectious structure host,0.61
parasiticidal disposition,infectious agent host role,0.6264705882352941
parasiticidal disposition,definitive host,0.625
parasiticidal disposition,infectious disease incidence rate,0.6396551724137931
parasiticidal disposition,symptomatic infectious structure carrier,0.6192307692307693
parasiticidal disposition,entry into host,0.625
parasiticidal disposition,colonized host,0.6294871794871795
parasiticidal disposition,virostatic disposition,0.8117021276595744
parasiticidal disposition,geopolitical entity,0.6772727272727272
parasiticidal disposition,neurotoxin disposition,0.7691489361702127
parasiticidal disposition,invasive disposition,0.7833333333333333
parasiticidal disposition,virulence factor disposition,0.7330188679245283
parasiticidal disposition,communicability end temporal region,0.6333333333333333
parasiticidal disposition,intermediate host,0.6404761904761905
parasiticidal disposition,intermediate host role,0.6414893617021277
parasiticidal disposition,macromolecular complex,0.5776595744680851
parasiticidal disposition,zoonotic disposition,0.7833333333333333
parasiticidal disposition,negative regulation of immune response,0.6246031746031746
parasiticidal disposition,reverse zoonotic disposition,0.7707547169811321
parasiticidal disposition,infectious structure aggregate,0.5590909090909091
parasiticidal disposition,entry into host through host barriers,0.5951612903225807
parasiticidal disposition,infectious structure host role,0.6136363636363636
parasiticidal disposition,infectious disposition,0.7691489361702127
parasiticidal disposition,infectious disease mortality rate,0.6224137931034482
parasiticidal disposition,negative regulation of biological process,0.6318181818181818
parasiticidal disposition,invasion disposition,0.7833333333333333
parasiticidal disposition,vector surveillance,0.5636363636363636
parasiticidal disposition,viral adhesion disposition,0.7637254901960785
parasiticidal disposition,negative regulation of developmental process,0.6239130434782608
parasiticidal disposition,pathogenic disposition,0.8117021276595744
parasiticidal disposition,infectious structure,0.5833333333333334
parasiticidal disposition,acellular structure aggregate,0.5796296296296296
parasiticidal disposition,viricidal disposition,0.8630434782608696
parasiticidal disposition,latency end temporal region,0.6423076923076922
parasiticidal disposition,colonization of host,0.6277777777777778
parasiticidal disposition,virus host,0.6214285714285714
parasiticidal disposition,disease surveillance objective specification,0.6384057971014493
parasiticidal disposition,molecular entity,0.5719512195121951
parasiticidal disposition,resistant entity,0.6451219512195122
parasiticidal disposition,negative regulation of production,0.656896551724138
parasiticidal disposition,negative regulation of replication,0.6533898305084747
parasiticidal disposition,quarantine control strategy,0.6423076923076922
parasiticidal disposition,dead-end host role,0.6127906976744186
parasiticidal disposition,infectious disease control objective specification,0.65
parasiticidal disposition,cytotoxin disposition,0.7543478260869566
parasiticidal disposition,establishment of localization in host,0.6435483870967742
parasiticidal disposition,communicability end process boundary,0.630327868852459
parasiticidal disposition,B cell receptor complex,0.575
parasiticidal disposition,collective resistance disposition,0.743103448275862
parasiticidal disposition,geographical entity,0.6545454545454545
parasiticidal disposition,negative regulation of life-sustaining process,0.6190140845070422
parasiticidal disposition,cidal agent,0.6444444444444444
parasiticidal disposition,primary infectious disposition,0.7772727272727272
parasiticidal disposition,descriptive information content entity,0.6246031746031746
parasiticidal disposition,negative regulation of viral process,0.6467213114754098
parasiticidal disposition,host,0.553448275862069
parasiticidal disposition,infectious disease control strategy,0.6166666666666667
parasiticidal disposition,endotoxin disposition,0.7543478260869566
parasiticidal disposition,collective pathogenic disposition,0.743103448275862
parasiticidal disposition,definitive host role,0.6277777777777778
parasiticidal disposition,latency end process boundary,0.6386792452830189
parasiticidal disposition,asymptomatic infectious structure carrier,0.6166666666666667
parasiticidal disposition,establishment of localization in virus host,0.6264705882352941
parasiticidal disposition,infectious agent host,0.6239130434782608
parasiticidal disposition,case isolation control strategy,0.6285714285714286
parasiticidal disposition,infection incidence rate profile,0.6429824561403508
parasiticidal disposition,enterotoxin disposition,0.7625
information content entity,acellular structure,0.5833333333333334
information content entity,designative information content entity,0.85625
information content entity,immaterial entity,0.7290697674418604
information content entity,establishment of localization in human host,0.6528985507246376
information content entity,drug-based immunosuppressed organism,0.5951612903225807
information content entity,division of geopolitical entity,0.7131578947368421
information content entity,incubation end temporal region,0.7
information content entity,establishment of a clinically abnormal colony,0.6190140845070422
information content entity,incubation end process boundary,0.6956140350877194
information content entity,material processing,0.6277777777777778
information content entity,infectious structure generative stage,0.7039682539682539
information content entity,herd immunity to infectious organism,0.6274193548387097
information content entity,entity,0.6375
information content entity,T cell receptor complex,0.5928571428571429
information content entity,information content entity,0.95
information content entity,immunosuppressed organism,0.6068627450980393
information content entity,infectious human pathogen,0.6656862745098039
information content entity,material entity,0.7182926829268292
information content entity,adhesion factor,0.6207317073170732
information content entity,pathologically immunosuppressed organism,0.5863636363636363
information content entity,processed material,0.609090909090909
information content entity,directive information content entity,0.8693548387096774
information content entity,infection incidence rate,0.71
information content entity,organism population,0.6277777777777778
information content entity,architectual structure,0.6166666666666667
information content entity,action specification,0.6456521739130434
information content entity,extended organism,0.5895348837209302
information content entity,organism substance,0.6318181818181818
information content entity,virus translation stage,0.6540816326530612
information content entity,infection end temporal region,0.7045454545454546
information content entity,place closure control strategy,0.6464285714285714
information content entity,realizable entity,0.7058139534883722
information content entity,anatomical entity,0.7290697674418604
information content entity,infectious structure host,0.6852941176470588
information content entity,colonization of human,0.6627659574468084
information content entity,geographical feature,0.6239130434782608
information content entity,infectious disease incidence rate,0.6533898305084747
information content entity,symptomatic infectious structure carrier,0.6318181818181818
information content entity,geopolitical entity,0.6944444444444444
information content entity,virulence factor disposition,0.6351851851851852
information content entity,communicability end temporal region,0.630327868852459
information content entity,blood,0.5145161290322581
information content entity,organism,0.5970588235294118
information content entity,infectious structure aggregate,0.6821428571428573
information content entity,infectious structure host role,0.6821428571428573
information content entity,viral load,0.5888888888888889
information content entity,quality,0.5712121212121213
information content entity,infectious disease mortality rate,0.6703389830508475
information content entity,virulence factor,0.6166666666666667
information content entity,infectious structure,0.6673913043478261
information content entity,invasion factor,0.6695121951219513
information content entity,acellular structure aggregate,0.5954545454545455
information content entity,latency end temporal region,0.6386792452830189
information content entity,immunodeficient organism,0.67
information content entity,molecular entity,0.6880952380952381
information content entity,resistant entity,0.7357142857142857
information content entity,communicability end process boundary,0.6274193548387097
information content entity,B cell receptor complex,0.5928571428571429
information content entity,geographical entity,0.7166666666666667
information content entity,descriptive information content entity,0.85625
information content entity,immunocompetent organism,0.69
information content entity,susceptible organism,0.5804347826086956
information content entity,latency end process boundary,0.6351851851851852
information content entity,asymptomatic infectious structure carrier,0.6291044776119403
information content entity,case isolation control strategy,0.730701754385965
information content entity,infection incidence rate profile,0.6913793103448276
cidal agent disposition,toxin disposition,0.8
cidal agent disposition,adhesion disposition,0.7988372093023256
cidal agent disposition,infectious disease course,0.6375
cidal agent disposition,complex infection,0.675
cidal agent disposition,acellular structure,0.5928571428571429
cidal agent disposition,symptomatic carrier,0.569047619047619
cidal agent disposition,designative information content entity,0.630327868852459
cidal agent disposition,immaterial entity,0.675
cidal agent disposition,bactericidal disposition,0.8117021276595744
cidal agent disposition,establishment of localization in human host,0.6318181818181818
cidal agent disposition,transmissibility disposition,0.7441176470588234
cidal agent disposition,pathogen vehicle,0.6038461538461539
cidal agent disposition,division of geopolitical entity,0.6351851851851852
cidal agent disposition,incubation end temporal region,0.6575471698113208
cidal agent disposition,establishment of a clinically abnormal colony,0.6117647058823529
cidal agent disposition,infectious agent,0.6551282051282051
cidal agent disposition,chronic infectious disease course,0.6464285714285714
cidal agent disposition,drug susceptibility of infectious agent,0.6274193548387097
cidal agent disposition,incubation end process boundary,0.6537037037037037
cidal agent disposition,exotoxin disposition,0.7755813953488372
cidal agent disposition,infectious structure generative stage,0.6166666666666667
cidal agent disposition,entity,0.6224137931034482
cidal agent disposition,T cell receptor complex,0.6021739130434782
cidal agent disposition,polymerase chain reaction,0.6375
cidal agent disposition,information content entity,0.6336734693877552
cidal agent disposition,static agent disposition,0.8542553191489362
cidal agent disposition,disposition,0.7735294117647058
cidal agent disposition,collective disposition,0.8055555555555556
cidal agent disposition,opportunistic infectious disposition,0.7211864406779661
cidal agent disposition,acute infectious disease course,0.6351851851851852
cidal agent disposition,surveillance process,0.636046511627907
cidal agent disposition,biological regulation,0.6545454545454545
cidal agent disposition,infectious agent colony,0.7108695652173913
cidal agent disposition,bacteriostatic disposition,0.7765306122448979
cidal agent disposition,humoral immunity to infectious agent,0.6533898305084747
cidal agent disposition,material entity,0.6868421052631578
cidal agent disposition,pathogen host role,0.6695121951219513
cidal agent disposition,active immunization against infectious agent,0.658955223880597
cidal agent disposition,static agent,0.65
cidal agent disposition,adhesion factor,0.6078947368421053
cidal agent disposition,negative regulation of establishment of localization,0.6366666666666667
cidal agent disposition,asymptomatic carrier role,0.5958333333333333
cidal agent disposition,immunoglobulin complex,0.5611111111111111
cidal agent disposition,dead-end host,0.6722222222222223
cidal agent disposition,host role,0.575
cidal agent disposition,directive information content entity,0.6194915254237288
cidal agent disposition,pathogen host,0.6722222222222223
cidal agent disposition,adhesion of symbiont to host,0.6264705882352941
cidal agent disposition,infection incidence rate,0.6202127659574468
cidal agent disposition,plan specification,0.7182926829268292
cidal agent disposition,long-term non-progressing infectious disease course,0.6121621621621621
cidal agent disposition,immunosuppressive disposition,0.7192307692307692
cidal agent disposition,architectual structure,0.6055555555555556
cidal agent disposition,symbiont host role,0.6451219512195122
cidal agent disposition,function,0.6112903225806451
cidal agent disposition,infectious agent population,0.75
cidal agent disposition,action specification,0.7058139534883722
cidal agent disposition,vector control strategy,0.6021739130434782
cidal agent disposition,infection end temporal region,0.6615384615384616
cidal agent disposition,place closure control strategy,0.6009433962264151
cidal agent disposition,realizable entity,0.675
cidal agent disposition,cidal agent disposition,0.95
cidal agent disposition,biological vehicle,0.5963414634146341
cidal agent disposition,immunization against infectious agent,0.6666666666666667
cidal agent disposition,pathogen surveillance,0.6318181818181818
cidal agent disposition,sterilizing immunity to infectious agent,0.6404761904761905
cidal agent disposition,anatomical entity,0.675
cidal agent disposition,infectious structure host,0.6166666666666667
cidal agent disposition,innate immunity to infectious agent,0.656896551724138
cidal agent disposition,infectious agent host role,0.7153061224489795
cidal agent disposition,definitive host,0.6605263157894737
cidal agent disposition,infectious disease incidence rate,0.6464285714285714
cidal agent disposition,symptomatic infectious structure carrier,0.5928571428571429
cidal agent disposition,entry into host,0.6605263157894737
cidal agent disposition,colonized host,0.6391891891891892
cidal agent disposition,virostatic disposition,0.7833333333333333
cidal agent disposition,passive immunization against infectious agent,0.6411764705882353
cidal agent disposition,geopolitical entity,0.6642857142857143
cidal agent disposition,neurotoxin disposition,0.7611111111111112
cidal agent disposition,invasive disposition,0.7988372093023256
cidal agent disposition,virulence factor disposition,0.7833333333333333
cidal agent disposition,communicability end temporal region,0.6741379310344828
cidal agent disposition,intermediate host,0.65
cidal agent disposition,intermediate host role,0.65
cidal agent disposition,pathogen transporter,0.6593023255813953
cidal agent disposition,macromolecular complex,0.5611111111111111
cidal agent disposition,zoonotic disposition,0.7755813953488372
cidal agent disposition,negative regulation of immune response,0.6139344262295081
cidal agent disposition,reverse zoonotic disposition,0.7441176470588234
cidal agent disposition,infectious structure aggregate,0.5820754716981132
cidal agent disposition,entry into host through host barriers,0.6166666666666667
cidal agent disposition,infectious structure host role,0.619811320754717
cidal agent disposition,asymptomatic carrier,0.5895348837209302
cidal agent disposition,biological vehicle role,0.6021739130434782
cidal agent disposition,infectious disposition,0.7833333333333333
cidal agent disposition,asymptomatic infectious agent carrier,0.6166666666666667
cidal agent disposition,infectious disease mortality rate,0.6285714285714286
cidal agent disposition,viral disease course,0.6593023255813953
cidal agent disposition,negative regulation of biological process,0.590625
cidal agent disposition,susceptibility to infectious agent,0.6429824561403508
cidal agent disposition,invasion disposition,0.7988372093023256
cidal agent disposition,vector surveillance,0.5928571428571429
cidal agent disposition,viral adhesion disposition,0.8377551020408163
cidal agent disposition,negative regulation of developmental process,0.5992537313432835
cidal agent disposition,virulence factor,0.6294871794871795
cidal agent disposition,symptomatic carrier role,0.5776595744680851
cidal agent disposition,pathogenic disposition,0.8055555555555556
cidal agent disposition,infectious structure,0.6127906976744186
cidal agent disposition,invasion factor,0.6078947368421053
cidal agent disposition,acellular structure aggregate,0.5846153846153846
cidal agent disposition,viricidal disposition,0.8363636363636363
cidal agent disposition,latency end temporal region,0.67
cidal agent disposition,colonization of host,0.636046511627907
cidal agent disposition,acquired immunity to infectious agent,0.6666666666666667
cidal agent disposition,virus host,0.6015151515151516
cidal agent disposition,disease surveillance objective specification,0.658955223880597
cidal agent disposition,pathogen vehicle role,0.609090909090909
cidal agent disposition,molecular entity,0.6551282051282051
cidal agent disposition,passive immunity to infectious agent,0.6364406779661017
cidal agent disposition,resistant entity,0.6551282051282051
cidal agent disposition,negative regulation of production,0.6464285714285714
cidal agent disposition,negative regulation of replication,0.6429824561403508
cidal agent disposition,quarantine control strategy,0.61
cidal agent disposition,dead-end host role,0.6695121951219513
cidal agent disposition,infectious disease control objective specification,0.6691780821917809
cidal agent disposition,cytotoxin disposition,0.7909090909090909
cidal agent disposition,establishment of localization in host,0.65
cidal agent disposition,communicability end process boundary,0.6703389830508475
cidal agent disposition,pathogen transporter role,0.6583333333333334
cidal agent disposition,B cell receptor complex,0.6021739130434782
cidal agent disposition,collective resistance disposition,0.7535714285714286
cidal agent disposition,geographical entity,0.6642857142857143
cidal agent disposition,negative regulation of life-sustaining process,0.6094202898550725
cidal agent disposition,cidal agent,0.7735294117647058
cidal agent disposition,primary infectious disposition,0.7707547169811321
cidal agent disposition,descriptive information content entity,0.6139344262295081
cidal agent disposition,leukocyte-mediated immunity to infectious agent,0.6357142857142857
cidal agent disposition,disease course,0.6121621621621621
cidal agent disposition,negative regulation of viral process,0.6025423728813559
cidal agent disposition,vaccination against infectious agent,0.6872881355932203
cidal agent disposition,host,0.5611111111111111
cidal agent disposition,symptomatic infectious agent carrier,0.6194915254237288
cidal agent disposition,infectious agent reservoir,0.6948979591836735
cidal agent disposition,infectious disease control strategy,0.6224137931034482
cidal agent disposition,endotoxin disposition,0.7909090909090909
cidal agent disposition,collective pathogenic disposition,0.7892857142857143
cidal agent disposition,definitive host role,0.6593023255813953
cidal agent disposition,latency end process boundary,0.6656862745098039
cidal agent disposition,asymptomatic infectious structure carrier,0.590625
cidal agent disposition,establishment of localization in virus host,0.6318181818181818
cidal agent disposition,infectious agent generative stage,0.6642857142857143
cidal agent disposition,infectious agent host,0.7227272727272727
cidal agent disposition,case isolation control strategy,0.6537037037037037
cidal agent disposition,infection incidence rate profile,0.6318181818181818
cidal agent disposition,enterotoxin disposition,0.7760869565217391
horizontal pathogen transmission process,communicability start process boundary,0.6551282051282051
horizontal pathogen transmission process,infection incidence proportion profile,0.6551282051282051
horizontal pathogen transmission process,infection incidence proportion,0.6357142857142857
horizontal pathogen transmission process,pathogen death temporal region,0.6642857142857143
horizontal pathogen transmission process,source of infection role,0.653125
horizontal pathogen transmission process,intracellular infection,0.6246031746031746
horizontal pathogen transmission process,symbiotic process,0.6605263157894737
horizontal pathogen transmission process,virus attachment stage,0.6274193548387097
horizontal pathogen transmission process,infectious disease course,0.6192307692307693
horizontal pathogen transmission process,process that results in death,0.6384057971014493
horizontal pathogen transmission process,disordered virus,0.575
horizontal pathogen transmission process,single-stranded DNA virus,0.6346153846153847
horizontal pathogen transmission process,complex infection,0.5903508771929825
horizontal pathogen transmission process,subclinical infection,0.6139344262295081
horizontal pathogen transmission process,metastatic infection,0.6
horizontal pathogen transmission process,virus release stage,0.5855932203389831
horizontal pathogen transmission process,emerging pathogen,0.6605263157894737
horizontal pathogen transmission process,process boundary,0.5928571428571429
horizontal pathogen transmission process,infectious disease pandemic,0.6291044776119403
horizontal pathogen transmission process,drug-based immunosuppressed organism,0.5947368421052631
horizontal pathogen transmission process,infectious pathogen transmissibility,0.7526315789473685
horizontal pathogen transmission process,simple infection,0.5928571428571429
horizontal pathogen transmission process,pathogen vehicle,0.6642857142857143
horizontal pathogen transmission process,infection,0.5928571428571429
horizontal pathogen transmission process,infection incidence,0.6364406779661017
horizontal pathogen transmission process,incubation end temporal region,0.65
horizontal pathogen transmission process,establishment of a clinically abnormal colony,0.6029411764705883
horizontal pathogen transmission process,hospital-acquired infection,0.6440298507462687
horizontal pathogen transmission process,secondary infection role,0.653125
horizontal pathogen transmission process,adaptive immune response,0.6375
horizontal pathogen transmission process,infectious agent,0.6107142857142857
horizontal pathogen transmission process,chronic infectious disease course,0.6417808219178082
horizontal pathogen transmission process,pathogen vector,0.6681818181818181
horizontal pathogen transmission process,drug susceptibility of infectious agent,0.5892405063291138
horizontal pathogen transmission process,incubation end process boundary,0.6753521126760563
horizontal pathogen transmission process,infectious structure generative stage,0.6188311688311688
horizontal pathogen transmission process,herd immunity to infectious organism,0.6473684210526315
horizontal pathogen transmission process,virus uncoating stage,0.5975409836065574
horizontal pathogen transmission process,incubation start process boundary,0.682876712328767
horizontal pathogen transmission process,T cell receptor complex,0.6087301587301588
horizontal pathogen transmission process,polymerase chain reaction,0.6346153846153847
horizontal pathogen transmission process,process profile,0.6318181818181818
horizontal pathogen transmission process,static agent disposition,0.66875
horizontal pathogen transmission process,immunosuppressed organism,0.6038461538461539
horizontal pathogen transmission process,generative stage,0.5928571428571429
horizontal pathogen transmission process,site of infection,0.6078947368421053
horizontal pathogen transmission process,acute infectious disease course,0.6190140845070422
horizontal pathogen transmission process,surveillance process,0.6666666666666667
horizontal pathogen transmission process,infectious agent colony,0.6246031746031746
horizontal pathogen transmission process,infectious human pathogen,0.65
horizontal pathogen transmission process,humoral immunity to infectious agent,0.6473684210526315
horizontal pathogen transmission process,parasite role,0.6386792452830189
horizontal pathogen transmission process,droplet pathogen transmission process,0.8785714285714286
horizontal pathogen transmission process,pathogen portal of exit site,0.6705882352941177
horizontal pathogen transmission process,process,0.598936170212766
horizontal pathogen transmission process,pathogen host role,0.6913793103448276
horizontal pathogen transmission process,horizontal pathogen transmission process,0.95
horizontal pathogen transmission process,active immunization against infectious agent,0.6285714285714286
horizontal pathogen transmission process,static agent,0.6038461538461539
horizontal pathogen transmission process,infection prevalence,0.65
horizontal pathogen transmission process,pathologically immunosuppressed organism,0.625
horizontal pathogen transmission process,pathogen birth temporal region,0.6642857142857143
horizontal pathogen transmission process,pathogen portal of entry site,0.6673913043478261
horizontal pathogen transmission process,double-stranded DNA virus,0.6192307692307693
horizontal pathogen transmission process,pathogen portal of exit,0.6722222222222223
horizontal pathogen transmission process,epitope site,0.6038461538461539
horizontal pathogen transmission process,pathogen host,0.6575471698113208
horizontal pathogen transmission process,infectious disease,0.6051724137931035
horizontal pathogen transmission process,infection incidence rate,0.6375
horizontal pathogen transmission process,double-stranded RNA virus,0.6192307692307693
horizontal pathogen transmission process,pathogen vector role,0.7
horizontal pathogen transmission process,plan specification,0.6051724137931035
horizontal pathogen transmission process,resistance to pathogen,0.6596774193548387
horizontal pathogen transmission process,planned process,0.6681818181818181
horizontal pathogen transmission process,long-term non-progressing infectious disease course,0.6478021978021978
horizontal pathogen transmission process,organism population,0.6194915254237288
horizontal pathogen transmission process,infectious disease incidence,0.6264705882352941
horizontal pathogen transmission process,re-emerging pathogen,0.65
horizontal pathogen transmission process,virus generative stage,0.6112903225806451
horizontal pathogen transmission process,pathogen seroprevalence,0.6880952380952381
horizontal pathogen transmission process,function,0.5541666666666667
horizontal pathogen transmission process,infectious agent population,0.6440298507462687
horizontal pathogen transmission process,action specification,0.6166666666666667
horizontal pathogen transmission process,extended organism,0.6078947368421053
horizontal pathogen transmission process,infectious disease incidence proportion,0.6272151898734176
horizontal pathogen transmission process,infection start temporal region,0.6330985915492958
horizontal pathogen transmission process,organism substance,0.656896551724138
horizontal pathogen transmission process,virus translation stage,0.6404761904761905
horizontal pathogen transmission process,infection end temporal region,0.6384057971014493
horizontal pathogen transmission process,immune response,0.6136363636363636
horizontal pathogen transmission process,cidal agent disposition,0.6880952380952381
horizontal pathogen transmission process,immunization against infectious agent,0.6448051948051949
horizontal pathogen transmission process,acute infection,0.5954545454545455
horizontal pathogen transmission process,pathogen surveillance,0.6795081967213115
horizontal pathogen transmission process,sterilizing immunity to infectious agent,0.625
horizontal pathogen transmission process,infectious disease endemicity,0.6094202898550725
horizontal pathogen transmission process,site,0.5181818181818182
horizontal pathogen transmission process,primary infection,0.6078947368421053
horizontal pathogen transmission process,contact tracing,0.65
horizontal pathogen transmission process,innate immunity to infectious agent,0.6233333333333334
horizontal pathogen transmission process,infectious agent host role,0.6621212121212122
horizontal pathogen transmission process,infection incidence profile,0.658955223880597
horizontal pathogen transmission process,pathogen portal of entry role,0.696376811594203
horizontal pathogen transmission process,infectious disease incidence rate,0.6280821917808219
horizontal pathogen transmission process,transmission interval,0.6795081967213115
horizontal pathogen transmission process,virus aggregate,0.5772727272727273
horizontal pathogen transmission process,secondary infection,0.6025423728813559
horizontal pathogen transmission process,passive immunization against infectious agent,0.6264705882352941
horizontal pathogen transmission process,primary pathogen,0.6642857142857143
horizontal pathogen transmission process,source of infection,0.6025423728813559
horizontal pathogen transmission process,communicability end temporal region,0.6366666666666667
horizontal pathogen transmission process,pathogen transporter,0.7333333333333333
horizontal pathogen transmission process,immunity to pathogen,0.65
horizontal pathogen transmission process,disease,0.5563829787234043
horizontal pathogen transmission process,indirect pathogen transmission process,0.8730769230769231
horizontal pathogen transmission process,negative regulation of immune response,0.6423076923076922
horizontal pathogen transmission process,organism,0.5958333333333333
horizontal pathogen transmission process,virus synthesis stage,0.6139344262295081
horizontal pathogen transmission process,virus transcription stage,0.65
horizontal pathogen transmission process,algorithm,0.5724489795918367
horizontal pathogen transmission process,infectious disease lifetime prevalence,0.6294871794871795
horizontal pathogen transmission process,pathogen birth process boundary,0.7035211267605633
horizontal pathogen transmission process,humoral immune response,0.6563492063492063
horizontal pathogen transmission process,virus disorder,0.5981481481481481
horizontal pathogen transmission process,systematic infection,0.5833333333333334
horizontal pathogen transmission process,virus,0.5166666666666666
horizontal pathogen transmission process,extracellular infection,0.5928571428571429
horizontal pathogen transmission process,positive-sense single-stranded RNA virus,0.625
horizontal pathogen transmission process,asymptomatic infectious agent carrier,0.6188311688311688
horizontal pathogen transmission process,infectious disease mortality rate,0.6280821917808219
horizontal pathogen transmission process,process of establishing viral infection,0.6272151898734176
horizontal pathogen transmission process,viral disease course,0.6166666666666667
horizontal pathogen transmission process,source of infection site,0.621875
horizontal pathogen transmission process,biological process,0.6913793103448276
horizontal pathogen transmission process,negative regulation of biological process,0.6722222222222223
