Source Class, Target Class, Score
Cooperative_Banks,reservoir of pathogen role,0.6127906976744186
Cooperative_Banks,ERO_0001362,0.5571428571428572
Cooperative_Banks,incubation end process boundary,0.6166666666666667
Cooperative_Banks,collective resistance disposition,0.67
Cooperative_Banks,latency end temporal region,0.5863636363636363
Cooperative_Banks,infection end temporal region,0.6021739130434782
Cooperative_Banks,specifically dependent continuant,0.59
Cooperative_Banks,ERO_0000671,0.5571428571428572
Cooperative_Banks,SARS-CoV-2 incidence rate,0.6166666666666667
Cooperative_Banks,active immunization against infectious agent,0.5975409836065574
Cooperative_Banks,communicability end process boundary,0.6009433962264151
Cooperative_Banks,viroid aggregate,0.6015151515151516
Cooperative_Banks,ERO_0000006,0.5571428571428572
Cooperative_Banks,communicability end temporal region,0.6038461538461539
Cooperative_Banks,T cell receptor complex,0.575
Cooperative_Banks,CL_0000000,0.524074074074074
Cooperative_Banks,ERO_0000337,0.5571428571428572
Cooperative_Banks,infection incidence rate profile,0.6132653061224489
Cooperative_Banks,infectious agent reservoir,0.6127906976744186
Cooperative_Banks,COVID-19 incidence rate,0.625
Cooperative_Banks,infectious disease incidence rate,0.61
Cooperative_Banks,collective disposition,0.6807692307692308
Cooperative_Banks,symbiotic process,0.5970588235294118
Cooperative_Banks,prion aggregate,0.60625
Cooperative_Banks,collective pathogenic disposition,0.67
BankingRelationShip,B cell receptor complex,0.5928571428571429
BankingRelationShip,establishment of a clinically abnormal colony,0.590625
BankingRelationShip,T cell receptor complex,0.569047619047619
RBd3rcWt9QqVoT4OMScWPmr,B cell receptor complex,0.6239130434782608
RBd3rcWt9QqVoT4OMScWPmr,T cell receptor complex,0.6021739130434782
InfectedBrother,B cell receptor complex,0.6078947368421053
InfectedBrother,infected population,0.7441176470588234
InfectedBrother,T cell receptor complex,0.6078947368421053
ExposureViaCongregation,establishment of a clinically abnormal colony,0.5970588235294118
ExposureViaCongregation,T cell receptor complex,0.6021739130434782
RdAsLc5UxSB5GO0siRrhu6,B cell receptor complex,0.5388888888888889
RdAsLc5UxSB5GO0siRrhu6,GO_0019814,0.54375
RdAsLc5UxSB5GO0siRrhu6,GO_0051093,0.54375
RdAsLc5UxSB5GO0siRrhu6,GO_0019061,0.575
RdAsLc5UxSB5GO0siRrhu6,GO_0048525,0.54375
RdAsLc5UxSB5GO0siRrhu6,GO_0019081,0.54375
RdAsLc5UxSB5GO0siRrhu6,GO_0008150,0.54375
RdAsLc5UxSB5GO0siRrhu6,GO_0019083,0.54375
RdAsLc5UxSB5GO0siRrhu6,GO_0050777,0.54375
RdAsLc5UxSB5GO0siRrhu6,GO_0065007,0.575
RdAsLc5UxSB5GO0siRrhu6,establishment of a clinically abnormal colony,0.5544776119402985
RdAsLc5UxSB5GO0siRrhu6,GO_0006959,0.575
RdAsLc5UxSB5GO0siRrhu6,GO_0006955,0.575
RdAsLc5UxSB5GO0siRrhu6,GO_0044409,0.54375
RdAsLc5UxSB5GO0siRrhu6,GO_0002443,0.54375
RdAsLc5UxSB5GO0siRrhu6,GO_0032502,0.54375
RdAsLc5UxSB5GO0siRrhu6,GO_0019062,0.575
RdAsLc5UxSB5GO0siRrhu6,GO_0032991,0.54375
RdAsLc5UxSB5GO0siRrhu6,GO_0045087,0.54375
RdAsLc5UxSB5GO0siRrhu6,GO_19076,0.5833333333333334
RdAsLc5UxSB5GO0siRrhu6,GO_0019028,0.54375
RdAsLc5UxSB5GO0siRrhu6,GO_0046718,0.575
RdAsLc5UxSB5GO0siRrhu6,GO_0019031,0.54375
RdAsLc5UxSB5GO0siRrhu6,GO_0048519,0.54375
RdAsLc5UxSB5GO0siRrhu6,GO_0046727,0.575
RdAsLc5UxSB5GO0siRrhu6,GO_0044403,0.54375
RdAsLc5UxSB5GO0siRrhu6,GO_0051234,0.54375
RdAsLc5UxSB5GO0siRrhu6,GO_0002250,0.54375
RdAsLc5UxSB5GO0siRrhu6,GO_0019068,0.575
RdAsLc5UxSB5GO0siRrhu6,GO_0042101,0.54375
RdAsLc5UxSB5GO0siRrhu6,GO_0044411,0.54375
RdAsLc5UxSB5GO0siRrhu6,GO_0019815,0.54375
RdAsLc5UxSB5GO0siRrhu6,GO_0044406,0.575
Cluster,B cell receptor complex,0.5833333333333334
Cluster,exotoxin disposition,0.524074074074074
Cluster,object aggregate,0.5804347826086956
Cluster,coronavirus aggregate,0.6285714285714286
Cluster,invasive disposition,0.524074074074074
Cluster,zoonotic disposition,0.5611111111111111
Cluster,establishment of localization in human host,0.55
Cluster,infectious structure aggregate,0.6121621621621621
Cluster,virus aggregate,0.6318181818181818
Cluster,host,0.6318181818181818
Cluster,virostatic disposition,0.553448275862069
Cluster,fungicidal disposition,0.5879310344827586
Cluster,viral load,0.5088235294117647
Cluster,adhesion disposition,0.524074074074074
Cluster,parasiticidal disposition,0.575
Cluster,neurotoxin disposition,0.553448275862069
Cluster,SARS-CoV-2 aggregate,0.5611111111111111
Cluster,definitive host,0.5409090909090909
Cluster,enterotoxin disposition,0.55
Cluster,primary infectious disposition,0.5581081081081081
Cluster,acellular structure aggregate,0.6444444444444444
Cluster,static agent disposition,0.5467741935483871
Cluster,pathogenic disposition,0.553448275862069
Cluster,dead-end host,0.55
Cluster,action specification,0.5611111111111111
Cluster,virulence factor disposition,0.5357142857142857
Cluster,establishment of a clinically abnormal colony,0.5269230769230769
Cluster,disposition,0.5611111111111111
Cluster,colonized host,0.6404761904761905
Cluster,pathogen host,0.55
Cluster,cidal agent disposition,0.5833333333333334
Cluster,invasion disposition,0.524074074074074
Cluster,endotoxin disposition,0.5214285714285714
Cluster,collective resistance disposition,0.575
Cluster,virus host,0.6264705882352941
Cluster,viral adhesion disposition,0.5409090909090909
Cluster,transmissibility disposition,0.5357142857142857
Cluster,dead-end host role,0.57
Cluster,intermediate host role,0.553448275862069
Cluster,viricidal disposition,0.5928571428571429
Cluster,infectious structure host role,0.6121621621621621
Cluster,entry into host through host barriers,0.5636363636363636
Cluster,infectious structure host,0.60625
Cluster,opportunistic infectious disposition,0.5430232558139535
Cluster,infectious agent host role,0.6015151515151516
Cluster,parasitostatic disposition,0.5409090909090909
Cluster,fungistatic disposition,0.55
Cluster,viroid aggregate,0.5369565217391304
Cluster,infectious agent host,0.5928571428571429
Cluster,symbiont host role,0.57
Cluster,cytotoxin disposition,0.5571428571428572
Cluster,establishment of localization in host,0.5409090909090909
Cluster,host role,0.6375
Cluster,establishment of localization in virus host,0.55
Cluster,reverse zoonotic disposition,0.5357142857142857
Cluster,colonization of host,0.5981481481481481
Cluster,T cell receptor complex,0.5833333333333334
Cluster,CL_0000000,0.5676470588235294
Cluster,intermediate host,0.575
Cluster,definitive host role,0.5611111111111111
Cluster,collective disposition,0.5879310344827586
Cluster,toxin disposition,0.5333333333333333
Cluster,adhesion of symbiont to host,0.5071428571428571
Cluster,prion aggregate,0.5409090909090909
Cluster,bactericidal disposition,0.5790322580645162
Cluster,bacteriostatic disposition,0.5712121212121213
Cluster,infectious disposition,0.5879310344827586
Cluster,pathogen host role,0.57
Cluster,collective pathogenic disposition,0.55
Cluster,immunosuppressive disposition,0.5333333333333333
Cluster,entry into host,0.5409090909090909
Cluster,SARS-COV-2 adhesion disposition,0.5289473684210526
AtmNirbhor,B cell receptor complex,0.5409090909090909
AtmNirbhor,establishment of a clinically abnormal colony,0.5772727272727273
AtmNirbhor,T cell receptor complex,0.5712121212121213
Covid Care Centre (CCC),B cell receptor complex,0.6673913043478261
Covid Care Centre (CCC),positive-sense single-stranded RNA virus,0.5928571428571429
Covid Care Centre (CCC),GO_0019814,0.5106060606060606
Covid Care Centre (CCC),GO_0051093,0.5106060606060606
Covid Care Centre (CCC),GO_0019061,0.5106060606060606
Covid Care Centre (CCC),incubation end temporal region,0.619811320754717
Covid Care Centre (CCC),PR_000003622,0.5071428571428571
Covid Care Centre (CCC),GO_0048525,0.5106060606060606
Covid Care Centre (CCC),GO_0019081,0.5106060606060606
Covid Care Centre (CCC),GO_0008150,0.5106060606060606
Covid Care Centre (CCC),viral load,0.5712121212121213
Covid Care Centre (CCC),GO_0019083,0.5106060606060606
Covid Care Centre (CCC),GO_0050777,0.5106060606060606
Covid Care Centre (CCC),latency end process boundary,0.6068627450980393
Covid Care Centre (CCC),GO_0065007,0.5106060606060606
Covid Care Centre (CCC),infectious disease control strategy,0.6396551724137931
Covid Care Centre (CCC),action specification,0.5895348837209302
Covid Care Centre (CCC),establishment of a clinically abnormal colony,0.5823529411764706
Covid Care Centre (CCC),GO_0006959,0.5106060606060606
Covid Care Centre (CCC),GO_0006955,0.5106060606060606
Covid Care Centre (CCC),incubation end process boundary,0.6166666666666667
Covid Care Centre (CCC),GO_0044409,0.5106060606060606
Covid Care Centre (CCC),GO_0002443,0.5106060606060606
Covid Care Centre (CCC),GO_0032502,0.5106060606060606
Covid Care Centre (CCC),pathogen portal of exit,0.5804347826086956
Covid Care Centre (CCC),GO_0019062,0.5106060606060606
Covid Care Centre (CCC),pathogen portal of exit site,0.5872549019607843
Covid Care Centre (CCC),GO_0032991,0.5106060606060606
Covid Care Centre (CCC),latency end temporal region,0.61
Covid Care Centre (CCC),GO_0045087,0.5106060606060606
Covid Care Centre (CCC),infection end temporal region,0.6038461538461539
Covid Care Centre (CCC),GO_19076,0.5145161290322581
Covid Care Centre (CCC),quarantine control strategy,0.63
Covid Care Centre (CCC),double-stranded RNA virus,0.575
Covid Care Centre (CCC),SARS-CoV-2 attachment stage,0.65
Covid Care Centre (CCC),GO_0019028,0.5106060606060606
Covid Care Centre (CCC),GO_0046718,0.5106060606060606
Covid Care Centre (CCC),GO_0019031,0.5106060606060606
Covid Care Centre (CCC),GO_0048519,0.5106060606060606
Covid Care Centre (CCC),GO_0046727,0.5106060606060606
Covid Care Centre (CCC),place closure control strategy,0.6575471698113208
Covid Care Centre (CCC),GO_0044403,0.5106060606060606
Covid Care Centre (CCC),GO_0051234,0.5106060606060606
Covid Care Centre (CCC),communicability end process boundary,0.6364406779661017
Covid Care Centre (CCC),vector control strategy,0.6456521739130434
Covid Care Centre (CCC),single-stranded RNA retrovirus,0.6009433962264151
Covid Care Centre (CCC),GO_0002250,0.5106060606060606
Covid Care Centre (CCC),communicability end temporal region,0.6396551724137931
Covid Care Centre (CCC),case isolation control strategy,0.6351851851851852
Covid Care Centre (CCC),negative-sense single-stranded RNA virus,0.5769841269841269
Covid Care Centre (CCC),T cell receptor complex,0.6673913043478261
Covid Care Centre (CCC),CL_0000000,0.5106060606060606
Covid Care Centre (CCC),pathogen portal of exit role,0.6068627450980393
Covid Care Centre (CCC),infectious disease control objective specification,0.6417808219178082
Covid Care Centre (CCC),GO_0019068,0.5106060606060606
Covid Care Centre (CCC),herd immunity to infectious organism,0.5516949152542373
Covid Care Centre (CCC),GO_0042101,0.5106060606060606
Covid Care Centre (CCC),acute respiratory distress syndrome,0.6051724137931035
Covid Care Centre (CCC),GO_0044411,0.5106060606060606
Covid Care Centre (CCC),virus attachment stage,0.65
Covid Care Centre (CCC),GO_0019815,0.5106060606060606
Covid Care Centre (CCC),GO_0044406,0.5106060606060606
Foreign_Banks,B cell receptor complex,0.5333333333333333
Foreign_Banks,COVID-19 mortality rate,0.5888888888888889
Foreign_Banks,ERO_0000347,0.5333333333333333
Foreign_Banks,positive-sense single-stranded RNA virus,0.6009433962264151
Foreign_Banks,incubation end temporal region,0.5895348837209302
Foreign_Banks,epitope site,0.61
Foreign_Banks,virus adhesion susceptible cell,0.5863636363636363
Foreign_Banks,normal resident microbiota population,0.63
Foreign_Banks,infection incidence rate,0.6121621621621621
Foreign_Banks,PR_000003622,0.53
Foreign_Banks,infectious disease mortality rate,0.5804347826086956
Foreign_Banks,pathogen portal of entry site,0.6166666666666667
Foreign_Banks,ERO_0000008,0.5333333333333333
Foreign_Banks,generically dependent continuant,0.5833333333333334
Foreign_Banks,processed material,0.5790322580645162
Foreign_Banks,latency end process boundary,0.5719512195121951
Foreign_Banks,source of infection site,0.6391891891891892
Foreign_Banks,local infection,0.5928571428571429
Foreign_Banks,TRANS_0000008,0.6038461538461539
Foreign_Banks,site,0.5088235294117647
Foreign_Banks,acellular structure aggregate,0.5452380952380953
Foreign_Banks,acellular structure,0.54375
Foreign_Banks,establishment of a clinically abnormal colony,0.5706896551724138
Foreign_Banks,cell,0.5088235294117647
Foreign_Banks,reservoir of pathogen role,0.6038461538461539
Foreign_Banks,ERO_0001362,0.5333333333333333
Foreign_Banks,incubation end process boundary,0.5863636363636363
Foreign_Banks,immaterial entity,0.5833333333333334
Foreign_Banks,material entity,0.5928571428571429
Foreign_Banks,pathogen portal of exit site,0.5963414634146341
Foreign_Banks,latency end temporal region,0.575
Foreign_Banks,TRANS_0000002,0.6038461538461539
Foreign_Banks,infection end temporal region,0.6166666666666667
Foreign_Banks,material processing,0.575
Foreign_Banks,double-stranded RNA virus,0.6078947368421053
Foreign_Banks,specifically dependent continuant,0.5804347826086956
Foreign_Banks,ERO_0000671,0.5333333333333333
Foreign_Banks,SARS-CoV-2 incidence rate,0.581578947368421
Foreign_Banks,communicability end process boundary,0.5724489795918367
Foreign_Banks,cell space,0.5804347826086956
Foreign_Banks,site of infection,0.5833333333333334
Foreign_Banks,single-stranded RNA retrovirus,0.5895348837209302
Foreign_Banks,extracellular infection,0.5888888888888889
Foreign_Banks,ERO_0000006,0.5333333333333333
Foreign_Banks,communicability end temporal region,0.575
Foreign_Banks,TRANS_0000000,0.6038461538461539
Foreign_Banks,negative-sense single-stranded RNA virus,0.5820754716981132
Foreign_Banks,TRANS_0000007,0.6038461538461539
Foreign_Banks,T cell receptor complex,0.5333333333333333
Foreign_Banks,ERO_0000337,0.5333333333333333
Foreign_Banks,infection incidence rate profile,0.5833333333333334
Foreign_Banks,infectious agent reservoir,0.6294871794871795
Foreign_Banks,COVID-19 incidence rate,0.5888888888888889
Foreign_Banks,independent continuant,0.5928571428571429
Foreign_Banks,infectious disease incidence rate,0.6021739130434782
Foreign_Banks,SARS-COV-2 adhesion susceptible cell,0.5724489795918367
ContactWithInfactedBankingStaff,B cell receptor complex,0.5425925925925926
ContactWithInfactedBankingStaff,contact pathogen transmission process,0.6852941176470588
ContactWithInfactedBankingStaff,establishment of a clinically abnormal colony,0.6078947368421053
ContactWithInfactedBankingStaff,T cell receptor complex,0.5425925925925926
ContactWithInfactedBankingStaff,contact tracing,0.7326086956521739
R9l0YWN0aTqPn16MAR8ttyA,establishment of a clinically abnormal colony,0.5529411764705883
R9l0YWN0aTqPn16MAR8ttyA,T cell receptor complex,0.5152173913043478
InfectedFamilyMember,B cell receptor complex,0.5895348837209302
InfectedFamilyMember,establishment of a clinically abnormal colony,0.6038461538461539
InfectedFamilyMember,infected population,0.7064102564102563
InfectedFamilyMember,T cell receptor complex,0.5895348837209302
NormalSavingAccount,normal resident microbiota population,0.6821428571428573
NormalSavingAccount,establishment of a clinically abnormal colony,0.60625
NormalSavingAccount,T cell receptor complex,0.5452380952380953
Deposit,B cell receptor complex,0.55
Deposit,PR_000003622,0.5026315789473684
Deposit,TRANS_0000008,0.5
Deposit,establishment of a clinically abnormal colony,0.5269230769230769
Deposit,TRANS_0000002,0.5
Deposit,plan specification,0.61
Deposit,place closure control strategy,0.5581081081081081
Deposit,TRANS_0000000,0.5
Deposit,TRANS_0000007,0.5
Deposit,T cell receptor complex,0.55
Dedicated Covid Health Centre,B cell receptor complex,0.6423076923076922
Dedicated Covid Health Centre,COVID-19 mortality rate,0.6807692307692308
Dedicated Covid Health Centre,GO_0019814,0.5012820512820513
Dedicated Covid Health Centre,object aggregate,0.6277777777777778
Dedicated Covid Health Centre,GO_0051093,0.5012820512820513
Dedicated Covid Health Centre,GO_0019061,0.5012820512820513
Dedicated Covid Health Centre,incubation end temporal region,0.6703389830508475
Dedicated Covid Health Centre,immunoglobulin complex,0.5676470588235294
Dedicated Covid Health Centre,infection incidence rate,0.6764150943396227
Dedicated Covid Health Centre,infectious disease mortality rate,0.6596774193548387
Dedicated Covid Health Centre,GO_0048525,0.5012820512820513
Dedicated Covid Health Centre,GO_0019081,0.5012820512820513
Dedicated Covid Health Centre,GO_0008150,0.5012820512820513
Dedicated Covid Health Centre,GO_0019083,0.5012820512820513
Dedicated Covid Health Centre,GO_0050777,0.5012820512820513
Dedicated Covid Health Centre,latency end process boundary,0.6429824561403508
Dedicated Covid Health Centre,GO_0065007,0.5012820512820513
Dedicated Covid Health Centre,TRANS_0000008,0.5214285714285714
Dedicated Covid Health Centre,establishment of a clinically abnormal colony,0.6121621621621621
Dedicated Covid Health Centre,GO_0006959,0.5012820512820513
Dedicated Covid Health Centre,GO_0006955,0.5012820512820513
Dedicated Covid Health Centre,incubation end process boundary,0.65
Dedicated Covid Health Centre,GO_0044409,0.5012820512820513
Dedicated Covid Health Centre,GO_0002443,0.5012820512820513
Dedicated Covid Health Centre,GO_0032502,0.5012820512820513
Dedicated Covid Health Centre,GO_0019062,0.5012820512820513
Dedicated Covid Health Centre,GO_0032991,0.5012820512820513
Dedicated Covid Health Centre,latency end temporal region,0.6642857142857143
Dedicated Covid Health Centre,TRANS_0000002,0.5214285714285714
Dedicated Covid Health Centre,GO_0045087,0.5012820512820513
Dedicated Covid Health Centre,infection end temporal region,0.656896551724138
Dedicated Covid Health Centre,GO_19076,0.504054054054054
Dedicated Covid Health Centre,GO_0019028,0.5012820512820513
Dedicated Covid Health Centre,GO_0046718,0.5012820512820513
Dedicated Covid Health Centre,GO_0019031,0.5012820512820513
Dedicated Covid Health Centre,GO_0048519,0.5012820512820513
Dedicated Covid Health Centre,GO_0046727,0.5012820512820513
Dedicated Covid Health Centre,SARS-CoV-2 incidence rate,0.6537037037037037
Dedicated Covid Health Centre,GO_0044403,0.5012820512820513
Dedicated Covid Health Centre,active immunization against infectious agent,0.6280821917808219
Dedicated Covid Health Centre,GO_0051234,0.5012820512820513
Dedicated Covid Health Centre,communicability end process boundary,0.6346153846153847
Dedicated Covid Health Centre,GO_0002250,0.5012820512820513
Dedicated Covid Health Centre,communicability end temporal region,0.653125
Dedicated Covid Health Centre,TRANS_0000000,0.5214285714285714
Dedicated Covid Health Centre,TRANS_0000007,0.5214285714285714
Dedicated Covid Health Centre,T cell receptor complex,0.6615384615384616
Dedicated Covid Health Centre,CL_0000000,0.5269230769230769
Dedicated Covid Health Centre,appearance of disorder,0.6264705882352941
Dedicated Covid Health Centre,macromolecular complex,0.6068627450980393
Dedicated Covid Health Centre,GO_0019068,0.5012820512820513
Dedicated Covid Health Centre,infection incidence rate profile,0.6631147540983606
Dedicated Covid Health Centre,COVID-19 incidence rate,0.6615384615384616
Dedicated Covid Health Centre,complex infection,0.6021739130434782
Dedicated Covid Health Centre,GO_0042101,0.5012820512820513
Dedicated Covid Health Centre,infectious disease incidence rate,0.6758064516129032
Dedicated Covid Health Centre,object,0.5642857142857143
Dedicated Covid Health Centre,GO_0044411,0.5012820512820513
Dedicated Covid Health Centre,GO_0019815,0.5012820512820513
Dedicated Covid Health Centre,GO_0044406,0.5012820512820513
Scheduled_Banks,B cell receptor complex,0.581578947368421
Scheduled_Banks,incubation end temporal region,0.6055555555555556
Scheduled_Banks,infectious disease course,0.575
Scheduled_Banks,obligatory symbiont,0.5676470588235294
Scheduled_Banks,epitope site,0.5981481481481481
Scheduled_Banks,pathogen portal of entry site,0.5863636363636363
Scheduled_Banks,latency end process boundary,0.6127906976744186
Scheduled_Banks,source of infection site,0.6038461538461539
Scheduled_Banks,site,0.5552631578947369
Scheduled_Banks,establishment of a clinically abnormal colony,0.5833333333333334
Scheduled_Banks,coronavirus disease course,0.5719512195121951
Scheduled_Banks,chronic infectious disease course,0.5958333333333333
Scheduled_Banks,reservoir of pathogen role,0.5719512195121951
Scheduled_Banks,planned process,0.6166666666666667
Scheduled_Banks,acute infectious disease course,0.5804347826086956
Scheduled_Banks,incubation end process boundary,0.6021739130434782
Scheduled_Banks,pathogen portal of exit site,0.5895348837209302
Scheduled_Banks,disease course,0.6224137931034482
Scheduled_Banks,latency end temporal region,0.5928571428571429
Scheduled_Banks,plan specification,0.5712121212121213
Scheduled_Banks,infection end temporal region,0.5863636363636363
Scheduled_Banks,communicability end process boundary,0.6068627450980393
Scheduled_Banks,site of infection,0.575
Scheduled_Banks,viral disease course,0.5928571428571429
Scheduled_Banks,communicability end temporal region,0.61
Scheduled_Banks,T cell receptor complex,0.581578947368421
Scheduled_Banks,CL_0000000,0.57
Scheduled_Banks,infectious agent reservoir,0.5963414634146341
Scheduled_Banks,long-term non-progressing infectious disease course,0.5409090909090909
Scheduled_Banks,COVID-19 disease course,0.581578947368421
Rxyv0iCwqfDNhogth78U1s,T cell receptor complex,0.5166666666666666
Employee,B cell receptor complex,0.6112903225806451
Employee,source of infection role,0.575
Employee,static agent,0.5
Employee,innate immunity to infectious agent,0.5662790697674418
Employee,infectious agent,0.575
Employee,incubation end temporal region,0.581578947368421
Employee,asymptomatic carrier role,0.6015151515151516
Employee,susceptibility to infectious agent,0.5928571428571429
Employee,mutualist role,0.6318181818181818
Employee,pathogen portal of entry role,0.6121621621621621
Employee,PR_000003622,0.5
Employee,infectious agent population,0.5642857142857143
Employee,passive immunity to infectious agent,0.5636363636363636
Employee,pathogen transporter role,0.6015151515151516
Employee,drug susceptibility of infectious agent,0.5776595744680851
Employee,latency end process boundary,0.5611111111111111
Employee,passive immunization against infectious agent,0.5443396226415094
Employee,pathogen vector role,0.5928571428571429
Employee,secondary infection role,0.60625
Employee,lower respiratory tract disease,0.6038461538461539
Employee,static agent disposition,0.54375
Employee,immunization against infectious agent,0.5388888888888889
Employee,adhesion factor,0.5369565217391304
Employee,virulence factor disposition,0.5333333333333333
Employee,commensal role,0.6318181818181818
Employee,establishment of a clinically abnormal colony,0.5443396226415094
Employee,reservoir of pathogen role,0.5970588235294118
Employee,leukocyte-mediated immunity to infectious agent,0.5409090909090909
Employee,cidal agent disposition,0.5467741935483871
Employee,incubation end process boundary,0.5525641025641026
Employee,biological vector role,0.5833333333333334
Employee,primary infection role,0.5833333333333334
Employee,latency end temporal region,0.5928571428571429
Employee,symbiont role,0.5928571428571429
Employee,infectious agent generative stage,0.5475609756097561
Employee,infection end temporal region,0.5851351351351352
Employee,reagent role,0.6
Employee,dead-end host role,0.5653846153846154
Employee,intermediate host role,0.5833333333333334
Employee,epitope role,0.7
Employee,infectious structure host role,0.5552631578947369
Employee,parasite role,0.5928571428571429
Employee,symptomatic carrier role,0.60625
Employee,infectious agent host role,0.5676470588235294
Employee,active immunization against infectious agent,0.5461538461538461
Employee,communicability end process boundary,0.5636363636363636
Employee,vaccination against infectious agent,0.5181818181818182
Employee,antigen role,0.6
Employee,infectious agent host,0.553448275862069
Employee,role,0.6166666666666667
Employee,symbiont host role,0.5653846153846154
Employee,mechanical vector role,0.5833333333333334
Employee,pathogen vehicle role,0.5879310344827586
Employee,host role,0.5676470588235294
Employee,communicability end temporal region,0.5662790697674418
Employee,symptomatic infectious agent carrier,0.5636363636363636
Employee,virulence factor,0.575
Employee,asymptomatic infectious agent carrier,0.5611111111111111
Employee,T cell receptor complex,0.6112903225806451
Employee,CL_0000000,0.5055555555555555
Employee,pathogen portal of exit role,0.6166666666666667
Employee,definitive host role,0.5571428571428572
Employee,infectious agent reservoir,0.5676470588235294
Employee,sterilizing immunity to infectious agent,0.5541666666666667
Employee,biological role,0.5804347826086956
