Source Class, Target Class, Score
Person,directive information content entity,0.5452380952380953
Person,herd immunity to infectious organism,0.569047619047619
Person,information content entity,0.54375
Person,immunodeficient organism,0.55
Person,material entity,0.5928571428571429
Person,organism,0.5928571428571429
Person,lower respiratory tract disease,0.5581081081081081
Person,division of geopolitical entity,0.5310810810810811
Person,colonization of human,0.524074074074074
Person,B cell receptor complex,0.553448275862069
Person,establishment of localization in human host,0.5316326530612244
Person,infectious human pathogen,0.5790322580645162
Person,descriptive information content entity,0.5636363636363636
Person,realizable entity,0.5369565217391304
Person,designative information content entity,0.5409090909090909
Person,entity,0.6166666666666667
Person,extended organism,0.5804347826086956
Person,organism substance,0.575
Person,susceptible organism,0.6038461538461539
Person,immunocompetent organism,0.5833333333333334
Agent,passive immunity to infectious agent,0.5719512195121951
Agent,humoral immunity to infectious agent,0.5719512195121951
Agent,COVID-19 mortality rate,0.5214285714285714
Agent,susceptibility to infectious agent,0.5782051282051281
Agent,infectious disease course,0.5166666666666666
Agent,symptomatic carrier,0.5333333333333333
Agent,sterilizing immunity to infectious agent,0.5611111111111111
Agent,infectious disease mortality rate,0.5289473684210526
Agent,establishment of a clinically abnormal colony,0.53
Agent,intermediate host,0.5863636363636363
Agent,adhesion factor,0.65
Agent,asymptomatic infectious structure carrier,0.5152173913043478
Agent,infectious agent colony,0.6285714285714286
Agent,drug susceptibility of infectious agent,0.5636363636363636
Agent,cidal agent disposition,0.6285714285714286
Agent,COVID-19 incidence rate,0.5571428571428572
Agent,coronavirus disease course,0.5145161290322581
Agent,symptomatic carrier role,0.5189655172413793
Agent,viral disease course,0.53
Agent,infection incidence rate profile,0.5310810810810811
Agent,T cell receptor complex,0.5214285714285714
Agent,static agent disposition,0.6224137931034482
Agent,incubation end temporal region,0.5642857142857143
Agent,invasion factor,0.6
Agent,COVID-19 disease course,0.5214285714285714
Agent,symptomatic infectious agent carrier,0.5719512195121951
Agent,function,0.6038461538461539
Agent,passive immunization against infectious agent,0.55
Agent,directive information content entity,0.5475609756097561
Agent,innate immunity to infectious agent,0.575
Agent,information content entity,0.5790322580645162
Agent,polymerase chain reaction,0.5833333333333334
Agent,static agent,0.7441176470588234
Agent,infectious disease incidence rate,0.5552631578947369
Agent,biological vehicle,0.5369565217391304
Agent,pathogen vehicle role,0.6038461538461539
Agent,acute infectious disease course,0.5611111111111111
Agent,pathogen transporter role,0.6166666666666667
Agent,immunization against infectious agent,0.569047619047619
Agent,pathogen transporter,0.65
Agent,communicability end process boundary,0.523170731707317
Agent,infectious agent population,0.60625
Agent,disease course,0.5552631578947369
Agent,communicability end temporal region,0.55
Agent,infection end temporal region,0.5382352941176471
Agent,pathogen vehicle,0.6404761904761905
Agent,biological vehicle role,0.5214285714285714
Agent,incubation end process boundary,0.5333333333333333
Agent,infectious agent reservoir,0.6112903225806451
Agent,latency end process boundary,0.5409090909090909
Agent,asymptomatic infectious agent carrier,0.569047619047619
Agent,asymptomatic carrier role,0.5166666666666666
Agent,SARS-CoV-2 incidence rate,0.5833333333333334
Agent,infectious agent,0.6880952380952381
Agent,intermediate host role,0.5611111111111111
Agent,symptomatic infectious structure carrier,0.5166666666666666
Agent,B cell receptor complex,0.5214285714285714
Agent,leukocyte-mediated immunity to infectious agent,0.5461538461538461
Agent,active immunization against infectious agent,0.5520408163265306
Agent,chronic infectious disease course,0.5026315789473684
Agent,asymptomatic carrier,0.53
Agent,vaccination against infectious agent,0.5719512195121951
Agent,descriptive information content entity,0.5430232558139535
Agent,infectious agent host,0.6423076923076922
Agent,cidal agent,0.7625
Agent,acquired immunity to infectious agent,0.569047619047619
Agent,virulence factor disposition,0.5409090909090909
Agent,infectious agent host role,0.6112903225806451
Agent,designative information content entity,0.5430232558139535
Agent,latency end temporal region,0.575
Agent,infection incidence rate,0.553448275862069
Agent,action specification,0.57
Agent,virulence factor,0.5928571428571429
Agent,infectious agent generative stage,0.581578947368421
Agent,long-term non-progressing infectious disease course,0.5214285714285714
InfectedNiece,infected population,0.73125
InfectedNiece,T cell receptor complex,0.5888888888888889
Diagnosed With COVID-19,COVID-19 mortality rate,0.6239130434782608
Diagnosed With COVID-19,COVID-19 prevalence,0.6404761904761905
Diagnosed With COVID-19,establishment of a clinically abnormal colony,0.5676470588235294
Diagnosed With COVID-19,COVID-19 incidence rate,0.6239130434782608
Diagnosed With COVID-19,COVID-19 epidemic,0.65
Diagnosed With COVID-19,COVID-19 sporadicity,0.636046511627907
Diagnosed With COVID-19,COVID-19,0.7080645161290323
Diagnosed With COVID-19,COVID-19 pandemic,0.65
Diagnosed With COVID-19,T cell receptor complex,0.5804347826086956
Diagnosed With COVID-19,COVID-19 disease course,0.6239130434782608
Diagnosed With COVID-19,COVID-19 disease incidence proportion,0.6166666666666667
Diagnosed With COVID-19,COVID-19 lifetime prevalence,0.6068627450980393
Diagnosed With COVID-19,COVID-19 incidence,0.6451219512195122
Diagnosed With COVID-19,COVID-19 endemicity,0.6404761904761905
Diagnosed With COVID-19,place closure control strategy,0.5820754716981132
Group,infectious disease mortality rate,0.5026315789473684
Group,infectious structure aggregate,0.5071428571428571
Group,object aggregate,0.5452380952380953
Group,infection incidence rate profile,0.504054054054054
Group,T cell receptor complex,0.5571428571428572
Group,coronavirus aggregate,0.5653846153846154
Group,polymerase chain reaction,0.5166666666666666
Group,virus aggregate,0.55
Group,infectious disease incidence rate,0.5026315789473684
Group,SARS-CoV-2 aggregate,0.53
Group,viroid aggregate,0.5452380952380953
Group,respiratory system disease,0.5145161290322581
Group,SARS-CoV-2 incidence rate,0.5166666666666666
Group,B cell receptor complex,0.5571428571428572
Group,acellular structure aggregate,0.5088235294117647
Group,prion aggregate,0.55
Group,action specification,0.53
Business,process of establishing viral infection,0.5563829787234043
Business,pathogen death process boundary,0.5525641025641026
Business,pathogen birth process boundary,0.5782051282051281
Business,establishment of localization in virus host,0.5676470588235294
Business,communicability start process boundary,0.558695652173913
Business,droplet pathogen transmission process,0.5833333333333334
Business,establishment of a clinically abnormal colony,0.5254716981132076
Business,negative regulation of biological process,0.5724489795918367
Business,adhesion factor,0.5804347826086956
Business,pathogen portal of entry site,0.5310810810810811
Business,establishment of localization,0.5581081081081081
Business,source of infection site,0.60625
Business,process profile,0.5804347826086956
Business,negative regulation of establishment of localization,0.55
Business,immune response,0.6673913043478261
Business,source of infection,0.5981481481481481
Business,incubation end temporal region,0.5552631578947369
Business,invasion factor,0.5804347826086956
Business,entry into host,0.5804347826086956
Business,function,0.6375
Business,entry into host through host barriers,0.5611111111111111
Business,source of infection role,0.575
Business,plan specification,0.5653846153846154
Business,pathogen portal of entry role,0.504054054054054
Business,generically dependent continuant,0.525
Business,polymerase chain reaction,0.5712121212121213
Business,production,0.6166666666666667
Business,contact pathogen transmission process,0.5833333333333334
Business,process boundary,0.575
Business,pathogen portal of entry,0.5125
Business,process that results in death,0.5851351351351352
Business,lower respiratory tract disease,0.5525641025641026
Business,establishment of localization in host,0.5611111111111111
Business,communicability end process boundary,0.5863636363636363
Business,negative regulation of immune response,0.5804347826086956
Business,negative regulation of production,0.523170731707317
Business,developmental process,0.5879310344827586
Business,negative regulation of life-sustaining process,0.5796296296296296
Business,communicability end temporal region,0.5430232558139535
Business,negative regulation of developmental process,0.5653846153846154
Business,infection end temporal region,0.5310810810810811
Business,pathogen transmission process,0.6121621621621621
Business,process,0.65
Business,process of establishing an infection,0.5636363636363636
Business,humoral immune response,0.6435483870967742
Business,incubation end process boundary,0.6038461538461539
Business,innate immune response,0.6166666666666667
Business,incubation start process boundary,0.5963414634146341
Business,surveillance process,0.6642857142857143
Business,symbiotic process,0.65
Business,latency end process boundary,0.5611111111111111
Business,B cell receptor complex,0.5145161290322581
Business,biological process,0.6423076923076922
Business,specifically dependent continuant,0.5475609756097561
Business,establishment of localization in human host,0.5480392156862746
Business,infection start process boundary,0.575
Business,PCR product,0.5026315789473684
Business,planned process,0.6239130434782608
Business,virulence factor disposition,0.5888888888888889
Business,horizontal pathogen transmission process,0.575
Business,latency end temporal region,0.5071428571428571
Business,negative regulation of viral process,0.5863636363636363
Business,organism substance,0.6038461538461539
Business,action specification,0.5571428571428572
Business,virulence factor,0.575
Business,adaptive immune response,0.60625
Business,indirect pathogen transmission process,0.5804347826086956
Business,latency start process boundary,0.5552631578947369
Comorbidity,T cell receptor complex,0.5382352941176471
Comorbidity,B cell receptor complex,0.5382352941176471
District wise statistics,infectious disease course,0.6744897959183673
District wise statistics,establishment of a clinically abnormal colony,0.5949275362318841
District wise statistics,organism population,0.6127906976744186
District wise statistics,local infection,0.6038461538461539
District wise statistics,material processing,0.636046511627907
District wise statistics,infectious agent colony,0.6414893617021277
District wise statistics,infected population,0.636046511627907
District wise statistics,source of infection site,0.6583333333333334
District wise statistics,coronavirus disease course,0.65
District wise statistics,spatial region,0.6078947368421053
District wise statistics,viral disease course,0.6772727272727272
District wise statistics,source of infection,0.636046511627907
District wise statistics,T cell receptor complex,0.5776595744680851
District wise statistics,incubation end temporal region,0.6166666666666667
District wise statistics,temporal region,0.5782051282051281
District wise statistics,COVID-19 disease course,0.6414893617021277
District wise statistics,communicability start temporal region,0.6139344262295081
District wise statistics,one-dimensional temporal region,0.5954545454545455
District wise statistics,directive information content entity,0.6666666666666667
District wise statistics,three-dimensional spatial region,0.6285714285714286
District wise statistics,source of infection role,0.6166666666666667
District wise statistics,acute infection,0.6294871794871795
District wise statistics,plan specification,0.5928571428571429
District wise statistics,zero-dimensional temporal region,0.5928571428571429
District wise statistics,information content entity,0.65
District wise statistics,processed material,0.6404761904761905
District wise statistics,normal resident microbiota population,0.5975409836065574
District wise statistics,infection start temporal region,0.65
District wise statistics,material entity,0.6551282051282051
District wise statistics,process that results in death,0.6386792452830189
District wise statistics,acute respiratory distress syndrome,0.6364406779661017
District wise statistics,geospatial region,0.5963414634146341
District wise statistics,lower respiratory tract disease,0.65
District wise statistics,acute infectious disease course,0.6681818181818181
District wise statistics,communicability end process boundary,0.5833333333333334
District wise statistics,infectious agent population,0.6460784313725491
District wise statistics,disease course,0.6605263157894737
District wise statistics,zero-dimensional spatial region,0.6318181818181818
District wise statistics,communicability end temporal region,0.6025423728813559
District wise statistics,infection end temporal region,0.619811320754717
District wise statistics,incubation end process boundary,0.5954545454545455
District wise statistics,latency end process boundary,0.5846153846153846
District wise statistics,angiotensin-converting enzyme 2,0.5954545454545455
District wise statistics,pathogen birth temporal region,0.5796296296296296
District wise statistics,susceptible population,0.6456521739130434
District wise statistics,B cell receptor complex,0.5563829787234043
District wise statistics,geographical region,0.5895348837209302
District wise statistics,immune population,0.5963414634146341
District wise statistics,active immunization against infectious agent,0.6411764705882353
District wise statistics,chronic infectious disease course,0.6605263157894737
District wise statistics,spatiotemporal region,0.6055555555555556
District wise statistics,descriptive information content entity,0.6596774193548387
District wise statistics,two-dimensional spatial region,0.6351851851851852
District wise statistics,pathogen death temporal region,0.5796296296296296
District wise statistics,designative information content entity,0.6435483870967742
District wise statistics,latency end temporal region,0.6068627450980393
District wise statistics,diseased population,0.6593023255813953
District wise statistics,one-dimensional spatial region,0.6351851851851852
District wise statistics,long-term non-progressing infectious disease course,0.6233333333333334
Disease,primary infectious disposition,0.5581081081081081
Disease,process of establishing viral infection,0.558695652173913
Disease,virus adhesion susceptible cell,0.581578947368421
Disease,single-stranded DNA virus,0.60625
Disease,SARS-CoV-2 disorder,0.6038461538461539
Disease,virus release stage,0.6807692307692308
Disease,virus translation stage,0.6166666666666667
Disease,subclinical infection,0.5571428571428572
Disease,double-stranded RNA virus,0.60625
Disease,collective pathogenic disposition,0.55
Disease,infectious disease endemicity,0.6444444444444444
Disease,infection,0.575
Disease,establishment of localization in virus host,0.55
Disease,negative-sense single-stranded RNA virus,0.5563829787234043
Disease,infectious disease course,0.66875
Disease,infectious disease mortality rate,0.625
Disease,virostatic disposition,0.5879310344827586
Disease,SARS-COV-2 adhesion disposition,0.5552631578947369
Disease,exotoxin disposition,0.5981481481481481
Disease,virus synthesis stage,0.6285714285714286
Disease,invasive disposition,0.5981481481481481
Disease,disposition,0.6722222222222223
Disease,viral disease pandemic,0.6913793103448276
Disease,establishment of a clinically abnormal colony,0.5269230769230769
Disease,nursing-home acquired infection,0.5552631578947369
Disease,local infection,0.5409090909090909
Disease,fungistatic disposition,0.5833333333333334
Disease,disease surveillance objective specification,0.5872549019607843
Disease,cidal agent disposition,0.5833333333333334
Disease,COVID-19 epidemic,0.575
Disease,complex infection,0.5333333333333333
Disease,immunosuppressive disposition,0.5888888888888889
Disease,endotoxin disposition,0.5928571428571429
Disease,source of infection site,0.5790322580645162
Disease,infectious disease sporadicity,0.6391891891891892
Disease,coronavirus disease course,0.6621212121212122
Disease,disordered virus,0.6673913043478261
Disease,infectious disease control objective specification,0.5728070175438597
Disease,viral disease course,0.7092592592592593
Disease,infectious disease epidemic,0.6558823529411765
Disease,parasiticidal disposition,0.575
Disease,neurotoxin disposition,0.5879310344827586
Disease,infectious disease,0.73
Disease,intracellular infection,0.5833333333333334
Disease,infection incidence rate profile,0.5525641025641026
Disease,source of infection,0.5653846153846154
Disease,T cell receptor complex,0.5166666666666666
Disease,static agent disposition,0.5790322580645162
Disease,viral disease epidemic,0.6913793103448276
Disease,incubation end temporal region,0.5581081081081081
Disease,reverse zoonotic disposition,0.5642857142857143
Disease,COVID-19 disease course,0.6833333333333332
Disease,viricidal disposition,0.5928571428571429
Disease,viral disease,0.8
Disease,disease,0.95
Disease,opportunistic infectious disposition,0.5430232558139535
Disease,site of infection,0.575
Disease,positive-sense single-stranded RNA virus,0.5563829787234043
Disease,collective disposition,0.5879310344827586
Disease,source of infection role,0.5467741935483871
Disease,hospital-acquired infection,0.5382352941176471
Disease,primary infection,0.575
Disease,acute infection,0.5409090909090909
Disease,COVID-19 disease incidence proportion,0.609090909090909
Disease,infection incidence,0.5653846153846154
Disease,coronavirus disease,0.7192307692307692
Disease,viral adhesion disposition,0.5712121212121213
Disease,virus disorder,0.6404761904761905
Disease,pathogenic disposition,0.5879310344827586
Disease,virus aggregate,0.6772727272727272
Disease,virus generative stage,0.656896551724138
Disease,infectious disease incidence rate,0.625
Disease,community-acquired infection,0.5357142857142857
Disease,adhesion disposition,0.5981481481481481
Disease,infection start temporal region,0.581578947368421
Disease,infectious disposition,0.5879310344827586
Disease,virus replication,0.6166666666666667
Disease,chronic infection,0.5333333333333333
Disease,zoonotic disposition,0.5981481481481481
Disease,bactericidal disposition,0.5790322580645162
Disease,disorder,0.7166666666666667
Disease,acute respiratory distress syndrome,0.5928571428571429
Disease,infectious disease prevalence,0.6444444444444444
Disease,lower respiratory tract disease,0.6342105263157894
Disease,primary infection role,0.553448275862069
Disease,acute infectious disease course,0.6342105263157894
Disease,infectious disease control strategy,0.6166666666666667
Disease,communicability end process boundary,0.5197674418604651
Disease,collective resistance disposition,0.55
Disease,subclinical SARS-CoV-2 infection,0.5782051282051281
Disease,disease course,0.7833333333333333
Disease,communicability end temporal region,0.5452380952380953
Disease,simple infection,0.5804347826086956
Disease,infection end temporal region,0.5611111111111111
Disease,infectious disease incidence,0.65
Disease,infectious disease pandemic,0.6558823529411765
Disease,disease transmission model,0.6621212121212122
Disease,virus attachment stage,0.6224137931034482
Disease,process of establishing an infection,0.5662790697674418
Disease,infection incidence proportion profile,0.5166666666666666
Disease,incubation end process boundary,0.5289473684210526
Disease,infection incidence profile,0.5382352941176471
Disease,respiratory system disease,0.6621212121212122
Disease,respiratory droplet virus fomite,0.5525641025641026
Disease,latency end process boundary,0.5357142857142857
Disease,infection prevalence,0.5981481481481481
Disease,infectious disorder,0.6038461538461539
Disease,systematic infection,0.5981481481481481
Disease,infectious disease incidence proportion,0.6021739130434782
Disease,double-stranded DNA virus,0.60625
Disease,B cell receptor complex,0.5166666666666666
Disease,secondary infection role,0.5790322580645162
Disease,enterotoxin disposition,0.5833333333333334
Disease,chronic infectious disease course,0.625
Disease,virus uncoating stage,0.6285714285714286
Disease,infectious disease lifetime prevalence,0.6055555555555556
Disease,appearance of disorder,0.5879310344827586
Disease,toxin disposition,0.6166666666666667
Disease,secondary infection,0.6038461538461539
Disease,virus penetration stage,0.65
Disease,infection start process boundary,0.5525641025641026
Disease,transmissibility disposition,0.5642857142857143
Disease,virus host,0.6264705882352941
Disease,virulence factor disposition,0.5642857142857143
Disease,latency end temporal region,0.5676470588235294
Disease,invasion disposition,0.5981481481481481
Disease,infection incidence rate,0.5790322580645162
Disease,virus,0.6166666666666667
Disease,subclinical virus infection,0.5676470588235294
Disease,extracellular infection,0.55
Disease,subclinical coronavirus infection,0.55
Disease,parasitostatic disposition,0.5712121212121213
Disease,metastatic infection,0.5981481481481481
Disease,infection incidence proportion,0.5310810810810811
Disease,cytotoxin disposition,0.5928571428571429
Disease,long-term non-progressing infectious disease course,0.5706896551724138
Disease,fungicidal disposition,0.5879310344827586
Disease,coronavirus disorder,0.5981481481481481
Disease,bacteriostatic disposition,0.5712121212121213
Disease,virus transcription stage,0.60625
Infectious disease,primary infectious disposition,0.7625
Infectious disease,infectious pathogen transmissibility,0.7092592592592593
Infectious disease,passive immunity to infectious agent,0.6907407407407408
Infectious disease,process of establishing viral infection,0.6078947368421053
Infectious disease,virus adhesion susceptible cell,0.6336734693877552
Infectious disease,single-stranded DNA virus,0.636046511627907
Infectious disease,SARS-CoV-2 disorder,0.6391891891891892
Infectious disease,virus release stage,0.6662162162162162
Infectious disease,humoral immunity to infectious agent,0.6907407407407408
Infectious disease,virus translation stage,0.6695121951219513
Infectious disease,subclinical infection,0.6551282051282051
Infectious disease,double-stranded RNA virus,0.6127906976744186
Infectious disease,collective pathogenic disposition,0.6460784313725491
Infectious disease,infectious disease endemicity,0.8329787234042553
Infectious disease,infection,0.7462962962962962
Infectious disease,establishment of localization in virus host,0.630327868852459
Infectious disease,negative-sense single-stranded RNA virus,0.6396551724137931
Infectious disease,susceptibility to infectious agent,0.7
Infectious disease,infectious disease course,0.8686046511627907
Infectious disease,sterilizing immunity to infectious agent,0.6741379310344828
Infectious disease,infectious disease mortality rate,0.8029411764705883
