Source Class, Target Class, Score
pathogen vector role,simple infection,0.6444444444444444
pathogen vector role,droplet pathogen transmission process,0.7131578947368421
pathogen vector role,infectious disease sporadicity,0.59
pathogen vector role,mutualist role,0.6558823529411765
pathogen vector role,infection incidence proportion profile,0.6741379310344828
pathogen vector role,infectious agent colony,0.6593023255813953
pathogen vector role,pathogen transporter,0.775
pathogen vector role,infectious disease epidemic,0.598936170212766
pathogen vector role,infectious agent generative stage,0.6386792452830189
pathogen vector role,disease transmission model,0.6239130434782608
pathogen vector role,vector surveillance,0.7064102564102563
pathogen vector role,pathologically immunosuppressed organism,0.6333333333333333
pathogen vector role,negative-sense single-stranded RNA virus,0.6166666666666667
pathogen vector role,cidal agent,0.6112903225806451
pathogen vector role,infectious structure host role,0.67
pathogen vector role,pathogen vehicle,0.8388888888888889
pathogen vector role,community-acquired infection,0.5958333333333333
pathogen vector role,pathogen vector,0.8785714285714286
pathogen vector role,pathogen vehicle role,0.8646341463414635
pathogen vector role,chronic infectious disease course,0.6575471698113208
pathogen vector role,asymptomatic infectious agent carrier,0.6605263157894737
pathogen vector role,nursing-home acquired infection,0.6068627450980393
pathogen vector role,secondary infection,0.6294871794871795
pathogen vector role,mechanical vector role,0.7833333333333333
pathogen vector role,infection start temporal region,0.6460784313725491
pathogen vector role,infection incidence,0.6294871794871795
pathogen vector role,virus disorder,0.5970588235294118
pathogen vector role,sterilizing immunity to infectious agent,0.6166666666666667
pathogen vector role,primary infection,0.6391891891891892
pathogen vector role,process of establishing an infection,0.6285714285714286
pathogen vector role,dead-end host role,0.7131578947368421
pathogen vector role,pathogen death process boundary,0.7441176470588234
pathogen vector role,immunosuppressed organism,0.5611111111111111
pathogen vector role,definitive host role,0.7
pathogen vector role,innate immunity to infectious agent,0.65
pathogen vector role,virus adhesion susceptible cell,0.6264705882352941
pathogen vector role,infection,0.6224137931034482
pathogen vector role,static agent disposition,0.6318181818181818
pathogen vector role,T cell receptor complex,0.7290697674418604
pathogen vector role,asymptomatic carrier role,0.6944444444444444
pathogen vector role,infectious agent population,0.6414893617021277
pathogen vector role,respiratory system disease,0.6239130434782608
pathogen vector role,biological vector,0.6932432432432433
pathogen vector role,leukocyte-mediated immunity to infectious agent,0.6141791044776119
pathogen vector role,indirect pathogen transmission process,0.7086206896551723
pathogen vector role,organism population,0.6038461538461539
pathogen vector role,humoral immunity to infectious agent,0.6285714285714286
pathogen vector role,infectious disease control strategy,0.6318181818181818
pathogen vector role,parasite,0.5928571428571429
pathogen vector role,infectious disease pandemic,0.598936170212766
pathogen vector role,antibody reagent,0.6444444444444444
pathogen vector role,viral disease course,0.625
pathogen vector role,intracellular infection,0.6127906976744186
pathogen vector role,secondary infection role,0.7227272727272727
pathogen vector role,metastatic infection,0.625
pathogen vector role,passive immunity to infectious agent,0.6464285714285714
pathogen vector role,vaccination against infectious agent,0.6642857142857143
pathogen vector role,acute infection,0.6785714285714286
pathogen vector role,susceptibility to infectious agent,0.6351851851851852
pathogen vector role,epitope site,0.66875
pathogen vector role,immunity to pathogen,0.65
pathogen vector role,source of infection role,0.7227272727272727
pathogen vector role,pathogen host,0.7530303030303032
pathogen vector role,chronic infection,0.6662162162162162
pathogen vector role,disease course,0.6558823529411765
pathogen vector role,infectious disease course,0.6277777777777778
pathogen vector role,acquired immunity to infectious agent,0.6254385964912281
pathogen vector role,complex infection,0.6391891891891892
pathogen vector role,COVID-19 disease incidence proportion,0.5903508771929825
pathogen vector role,coronavirus disease course,0.6239130434782608
pathogen vector role,biological vehicle role,0.7058139534883722
pathogen vector role,infection incidence proportion,0.63
pathogen vector role,symptomatic infectious agent carrier,0.6642857142857143
pathogen vector role,respiratory droplet virus fomite,0.6615384615384616
pathogen vector role,symbiont role,0.6924242424242425
pathogen vector role,susceptible organism,0.6
pathogen vector role,parasite role,0.7227272727272727
pathogen vector role,pathogen vector role,0.95
pathogen vector role,pathogen portal of exit site,0.7416666666666667
pathogen vector role,infectious disease prevalence,0.6336734693877552
pathogen vector role,organism substance,0.6078947368421053
pathogen vector role,single-stranded DNA virus,0.5833333333333334
pathogen vector role,viral disease,0.5712121212121213
pathogen vector role,primary infection role,0.7357142857142857
pathogen vector role,biological role,0.6785714285714286
pathogen vector role,pathogen portal of entry site,0.7357142857142857
pathogen vector role,infection incidence profile,0.6840425531914894
pathogen vector role,disease,0.524074074074074
pathogen vector role,biological vector role,0.7833333333333333
pathogen vector role,site,0.5333333333333333
pathogen vector role,pathogen host role,0.8447368421052631
pathogen vector role,infection prevalence,0.675
pathogen vector role,symptomatic carrier role,0.7
pathogen vector role,infectious pathogen transmissibility,0.6642857142857143
pathogen vector role,intermediate host role,0.6880952380952381
pathogen vector role,pathogen surveillance,0.7670731707317073
pathogen vector role,immunodeficient organism,0.5863636363636363
pathogen vector role,host role,0.7258620689655172
pathogen vector role,pathogen,0.7357142857142857
pathogen vector role,pathogen birth process boundary,0.7245098039215686
pathogen vector role,infectious human pathogen,0.6277777777777778
pathogen vector role,subclinical virus infection,0.598936170212766
pathogen vector role,resistance to pathogen,0.6404761904761905
pathogen vector role,establishment of localization in virus host,0.6246031746031746
pathogen vector role,immunization against infectious agent,0.6605263157894737
pathogen vector role,virus attachment stage,0.6404761904761905
pathogen vector role,virus synthesis stage,0.5963414634146341
pathogen vector role,pathogen portal of exit role,0.7833333333333333
pathogen vector role,infectious agent host,0.6451219512195122
pathogen vector role,re-emerging pathogen,0.65
pathogen vector role,long-term non-progressing infectious disease course,0.6330985915492958
pathogen vector role,viral disease epidemic,0.569047619047619
pathogen vector role,commensal role,0.6852941176470588
pathogen vector role,epitope role,0.73125
pathogen vector role,viral disease pandemic,0.569047619047619
pathogen vector role,virus penetration stage,0.636046511627907
pathogen vector role,pathogen seroprevalence,0.7755813953488372
pathogen vector role,infectious disease endemicity,0.5928571428571429
pathogen vector role,contact pathogen transmission process,0.7131578947368421
pathogen vector role,function,0.5928571428571429
pathogen vector role,herd immunity to infectious organism,0.6285714285714286
pathogen vector role,extracellular infection,0.6127906976744186
pathogen vector role,pathogen transporter role,0.8277777777777777
pathogen vector role,infectious agent reservoir,0.6456521739130434
pathogen vector role,antigen role,0.7625
pathogen vector role,infection start process boundary,0.6423076923076922
pathogen vector role,action specification,0.675
pathogen vector role,infectious disease control objective specification,0.5928571428571429
pathogen vector role,symbiont host role,0.6868421052631578
pathogen vector role,fomite role,0.6758064516129032
pathogen vector role,process of establishing viral infection,0.6194915254237288
pathogen vector role,COVID-19 disease course,0.6127906976744186
pathogen vector role,infectious disease incidence rate,0.619811320754717
pathogen vector role,active immunization against infectious agent,0.6375
pathogen vector role,disordered virus,0.5888888888888889
pathogen vector role,reagent role,0.7625
pathogen vector role,viral load,0.5833333333333334
pathogen vector role,organism,0.5571428571428572
pathogen vector role,virus uncoating stage,0.5963414634146341
pathogen vector role,local infection,0.6214285714285714
pathogen vector role,infectious agent,0.6444444444444444
pathogen vector role,establishment of a clinically abnormal colony,0.6192307692307693
pathogen vector role,coronavirus disease,0.6038461538461539
pathogen vector role,positive-sense single-stranded RNA virus,0.6166666666666667
pathogen vector role,horizontal pathogen transmission process,0.7
pathogen vector role,hospital-acquired infection,0.6202127659574468
pathogen vector role,pathogen death temporal region,0.77
pathogen vector role,emerging pathogen,0.6662162162162162
pathogen vector role,drug susceptibility of infectious agent,0.6194915254237288
pathogen vector role,static agent,0.6375
pathogen vector role,pathogen transmission process,0.7561224489795919
infection end temporal region,virus aggregate,0.5863636363636363
infection end temporal region,source of infection,0.6375
infection end temporal region,virostatic disposition,0.6460784313725491
infection end temporal region,zoonotic disposition,0.6540816326530612
infection end temporal region,infectious disease mortality rate,0.7564516129032257
infection end temporal region,infection incidence rate profile,0.7614754098360657
infection end temporal region,communicability end temporal region,0.809375
infection end temporal region,subclinical coronavirus infection,0.6435483870967742
infection end temporal region,infection end temporal region,0.95
infection end temporal region,infectious disease,0.7265957446808511
infection end temporal region,SARS-CoV-2 incidence rate,0.6351851851851852
infection end temporal region,double-stranded DNA virus,0.6166666666666667
infection end temporal region,incubation end temporal region,0.9076271186440679
infection end temporal region,site of infection,0.6673913043478261
infection end temporal region,two-dimensional spatial region,0.7211864406779661
infection end temporal region,one-dimensional temporal region,0.8
infection end temporal region,virulence factor disposition,0.6780701754385965
infection end temporal region,viral adhesion disposition,0.6681818181818181
infection end temporal region,parasitostatic disposition,0.6318181818181818
infection end temporal region,temporal region,0.7909090909090909
infection end temporal region,infectious disease incidence,0.7131578947368421
infection end temporal region,reverse zoonotic disposition,0.6254385964912281
infection end temporal region,subclinical SARS-CoV-2 infection,0.630327868852459
infection end temporal region,virus translation stage,0.6423076923076922
infection end temporal region,disease surveillance objective specification,0.6280821917808219
infection end temporal region,virus release stage,0.5958333333333333
infection end temporal region,material entity,0.6318181818181818
infection end temporal region,source of infection site,0.6764150943396227
infection end temporal region,virus,0.5088235294117647
infection end temporal region,virus replication,0.6239130434782608
infection end temporal region,B cell receptor complex,0.6230769230769231
infection end temporal region,systematic infection,0.6336734693877552
infection end temporal region,infection incidence rate,0.7518867924528303
infection end temporal region,virus host,0.5525641025641026
infection end temporal region,double-stranded RNA virus,0.6351851851851852
infection end temporal region,virus transcription stage,0.6537037037037037
infection end temporal region,infectious disease lifetime prevalence,0.7335820895522389
infection end temporal region,toxin disposition,0.6673913043478261
infection end temporal region,pathogen birth temporal region,0.7889830508474576
infection end temporal region,lower respiratory tract disease,0.6166666666666667
infection end temporal region,infectious disease incidence proportion,0.7294117647058823
infection end temporal region,virus generative stage,0.6460784313725491
infection end temporal region,acute infectious disease course,0.7
infection end temporal region,cidal agent disposition,0.6615384615384616
infection end temporal region,infectious disorder,0.7208333333333333
infection end temporal region,subclinical infection,0.65
infection end temporal region,appearance of disorder,0.6068627450980393
infection end temporal region,simple infection,0.65
infection end temporal region,parasiticidal disposition,0.6351851851851852
infection end temporal region,infectious disease sporadicity,0.7211864406779661
infection end temporal region,communicability end process boundary,0.65
infection end temporal region,infection incidence proportion profile,0.7335820895522389
infection end temporal region,SARS-CoV-2 incidence proportion,0.6666666666666667
infection end temporal region,spatiotemporal region,0.81
infection end temporal region,transmissibility disposition,0.6078947368421053
infection end temporal region,latency end process boundary,0.6605263157894737
infection end temporal region,infectious disease epidemic,0.7178571428571427
infection end temporal region,disease transmission model,0.6318181818181818
infection end temporal region,endotoxin disposition,0.67
infection end temporal region,negative-sense single-stranded RNA virus,0.6528985507246376
infection end temporal region,COVID-19 incidence rate,0.6423076923076922
infection end temporal region,cytotoxin disposition,0.67
infection end temporal region,community-acquired infection,0.6254385964912281
infection end temporal region,zero-dimensional spatial region,0.7166666666666667
infection end temporal region,zero-dimensional temporal region,0.7942622950819671
infection end temporal region,chronic infectious disease course,0.6919354838709677
infection end temporal region,nursing-home acquired infection,0.65
infection end temporal region,COVID-19 epidemic,0.6239130434782608
infection end temporal region,secondary infection,0.6791666666666666
infection end temporal region,infection start temporal region,0.8833333333333334
infection end temporal region,infection incidence,0.7416666666666667
infection end temporal region,virus disorder,0.5895348837209302
infection end temporal region,establishment of localization in human host,0.6583333333333334
infection end temporal region,primary infection,0.6456521739130434
infection end temporal region,process of establishing an infection,0.6346153846153847
infection end temporal region,incubation end process boundary,0.7333333333333333
infection end temporal region,SARS-CoV-2 disorder,0.5958333333333333
infection end temporal region,collective pathogenic disposition,0.6596774193548387
infection end temporal region,neurotoxin disposition,0.6852941176470588
infection end temporal region,pathogen death process boundary,0.65
infection end temporal region,geographical region,0.7
infection end temporal region,latency end temporal region,0.8428571428571427
infection end temporal region,virus adhesion susceptible cell,0.6333333333333333
infection end temporal region,collective disposition,0.6656862745098039
infection end temporal region,infection,0.6868421052631578
infection end temporal region,static agent disposition,0.6575471698113208
infection end temporal region,T cell receptor complex,0.6423076923076922
infection end temporal region,respiratory system disease,0.6136363636363636
infection end temporal region,communicability interval,0.6386792452830189
infection end temporal region,infectious disease control strategy,0.73125
infection end temporal region,infectious disease pandemic,0.7178571428571427
infection end temporal region,immunosuppressive disposition,0.6396551724137931
infection end temporal region,pathogenic disposition,0.6460784313725491
infection end temporal region,viral disease course,0.6132653061224489
infection end temporal region,intracellular infection,0.6615384615384616
infection end temporal region,secondary infection role,0.6952830188679244
infection end temporal region,metastatic infection,0.6336734693877552
infection end temporal region,three-dimensional spatial region,0.7122950819672131
infection end temporal region,cell,0.5409090909090909
infection end temporal region,infectious disposition,0.7441176470588234
infection end temporal region,objective specification,0.6615384615384616
infection end temporal region,acute infection,0.6545454545454545
infection end temporal region,bacteriostatic disposition,0.65
infection end temporal region,bactericidal disposition,0.6386792452830189
infection end temporal region,country,0.5888888888888889
infection end temporal region,source of infection role,0.6952830188679244
infection end temporal region,chronic infection,0.6456521739130434
infection end temporal region,invasion disposition,0.6948979591836735
infection end temporal region,disease course,0.6127906976744186
infection end temporal region,infectious disease course,0.7277777777777777
infection end temporal region,viricidal disposition,0.65
infection end temporal region,complex infection,0.6673913043478261
infection end temporal region,COVID-19 disease incidence proportion,0.6469696969696969
infection end temporal region,coronavirus disease course,0.6318181818181818
infection end temporal region,infection incidence proportion,0.7720338983050847
infection end temporal region,respiratory droplet virus fomite,0.6139344262295081
infection end temporal region,infectious disease prevalence,0.743103448275862
infection end temporal region,disposition,0.6
infection end temporal region,single-stranded DNA virus,0.6537037037037037
infection end temporal region,COVID-19 mortality rate,0.6807692307692308
infection end temporal region,place closure control strategy,0.6533898305084747
infection end temporal region,viral disease,0.5928571428571429
infection end temporal region,primary infection role,0.7049019607843137
infection end temporal region,adhesion disposition,0.6744897959183673
infection end temporal region,infection incidence profile,0.7535714285714286
infection end temporal region,contagiousness,0.6593023255813953
infection end temporal region,disease,0.5611111111111111
infection end temporal region,primary infectious disposition,0.7042372881355932
infection end temporal region,infection prevalence,0.7765306122448979
infection end temporal region,coronavirus disorder,0.6132653061224489
infection end temporal region,SARS-COV-2 adhesion susceptible cell,0.6192307692307693
infection end temporal region,incubation start process boundary,0.6919354838709677
infection end temporal region,object,0.5357142857142857
infection end temporal region,pathogen birth process boundary,0.6333333333333333
infection end temporal region,infectious human pathogen,0.7277777777777777
infection end temporal region,subclinical virus infection,0.6464285714285714
infection end temporal region,colonization of human,0.65
infection end temporal region,establishment of localization in virus host,0.6444444444444444
infection end temporal region,virus attachment stage,0.6068627450980393
infection end temporal region,virus synthesis stage,0.61
infection end temporal region,SARS-COV-2 adhesion disposition,0.6333333333333333
infection end temporal region,object aggregate,0.6277777777777778
infection end temporal region,invasive disposition,0.6540816326530612
infection end temporal region,long-term non-progressing infectious disease course,0.6375
infection end temporal region,viral disease epidemic,0.6068627450980393
infection end temporal region,communicability start temporal region,0.7530303030303032
infection end temporal region,fungicidal disposition,0.6460784313725491
infection end temporal region,viral disease pandemic,0.6068627450980393
infection end temporal region,virus penetration stage,0.6615384615384616
infection end temporal region,acute respiratory distress syndrome,0.6375
infection end temporal region,geospatial region,0.7108695652173913
infection end temporal region,division of geopolitical entity,0.6833333333333332
infection end temporal region,infectious disease endemicity,0.7086206896551723
infection end temporal region,disorder,0.5851351351351352
infection end temporal region,communicability,0.5863636363636363
infection end temporal region,extracellular infection,0.6423076923076922
infection end temporal region,exotoxin disposition,0.6744897959183673
infection end temporal region,infection start process boundary,0.728688524590164
infection end temporal region,action specification,0.6744897959183673
infection end temporal region,processed material,0.6414893617021277
infection end temporal region,latency start process boundary,0.6364406779661017
infection end temporal region,infectious disease control objective specification,0.690506329113924
infection end temporal region,opportunistic infectious disposition,0.6807692307692308
infection end temporal region,process of establishing viral infection,0.6558823529411765
infection end temporal region,enterotoxin disposition,0.6807692307692308
infection end temporal region,COVID-19 disease course,0.6230769230769231
infection end temporal region,infectious disease incidence rate,0.7080645161290323
infection end temporal region,communicability start process boundary,0.6141791044776119
infection end temporal region,process that results in death,0.6224137931034482
infection end temporal region,single-stranded RNA retrovirus,0.6872881355932203
infection end temporal region,disordered virus,0.6055555555555556
infection end temporal region,collective resistance disposition,0.6596774193548387
infection end temporal region,fungistatic disposition,0.6423076923076922
infection end temporal region,virus uncoating stage,0.65
infection end temporal region,local infection,0.6545454545454545
infection end temporal region,establishment of a clinically abnormal colony,0.6527027027027027
infection end temporal region,process boundary,0.5833333333333334
infection end temporal region,coronavirus disease,0.6166666666666667
infection end temporal region,positive-sense single-stranded RNA virus,0.6384057971014493
infection end temporal region,one-dimensional spatial region,0.7211864406779661
infection end temporal region,hospital-acquired infection,0.6285714285714286
infection end temporal region,spatial region,0.7058139534883722
infection end temporal region,pathogen death temporal region,0.8059322033898306
infection end temporal region,cell space,0.6038461538461539
infection end temporal region,material processing,0.6583333333333334
virus translation stage,extended organism,0.6
virus translation stage,virus aggregate,0.7131578947368421
virus translation stage,source of infection,0.6166666666666667
virus translation stage,virostatic disposition,0.6944444444444444
virus translation stage,information content entity,0.6540816326530612
virus translation stage,zoonotic disposition,0.6127906976744186
virus translation stage,immune response,0.6868421052631578
virus translation stage,infectious disease mortality rate,0.6464285714285714
virus translation stage,infection incidence rate profile,0.6136363636363636
virus translation stage,communicability end temporal region,0.6051724137931035
virus translation stage,pathogen generative stage,0.6791666666666666
virus translation stage,pathogen portal of entry,0.6202127659574468
virus translation stage,subclinical coronavirus infection,0.6464285714285714
virus translation stage,primary pathogen,0.6551282051282051
virus translation stage,infection end temporal region,0.6423076923076922
virus translation stage,drug-based immunosuppressed organism,0.6025423728813559
virus translation stage,infectious disease,0.6695121951219513
virus translation stage,SARS-CoV-2 incidence rate,0.6375
virus translation stage,double-stranded DNA virus,0.6375
virus translation stage,incubation end temporal region,0.6575471698113208
virus translation stage,site of infection,0.625
virus translation stage,immunocompetent organism,0.6202127659574468
virus translation stage,virulence factor disposition,0.6852941176470588
virus translation stage,pathogen portal of exit,0.6239130434782608
virus translation stage,viral adhesion disposition,0.6948979591836735
virus translation stage,parasitostatic disposition,0.6540816326530612
virus translation stage,infectious disease incidence,0.6264705882352941
virus translation stage,reservoir of pathogen role,0.6540816326530612
virus translation stage,reverse zoonotic disposition,0.6460784313725491
virus translation stage,subclinical SARS-CoV-2 infection,0.6136363636363636
virus translation stage,virus translation stage,0.95
virus translation stage,disease surveillance objective specification,0.6291044776119403
virus translation stage,virus release stage,0.8071428571428573
virus translation stage,source of infection site,0.6840425531914894
virus translation stage,virus,0.6285714285714286
virus translation stage,virus replication,0.775
virus translation stage,B cell receptor complex,0.5804347826086956
virus translation stage,systematic infection,0.636046511627907
virus translation stage,infection incidence rate,0.6414893617021277
virus translation stage,virus host,0.7227272727272727
virus translation stage,double-stranded RNA virus,0.6375
virus translation stage,pathogen portal of entry role,0.6038461538461539
virus translation stage,virus transcription stage,0.8875
virus translation stage,infectious disease lifetime prevalence,0.6467213114754098
virus translation stage,toxin disposition,0.625
virus translation stage,pathogen birth temporal region,0.6386792452830189
virus translation stage,lower respiratory tract disease,0.6537037037037037
virus translation stage,infectious disease incidence proportion,0.6112903225806451
virus translation stage,opportunistic pathogen,0.6722222222222223
virus translation stage,virus generative stage,0.8055555555555556
virus translation stage,acute infectious disease course,0.6351851851851852
virus translation stage,cidal agent disposition,0.6456521739130434
virus translation stage,infectious disorder,0.6404761904761905
virus translation stage,genetic resistance to pathogen,0.6764150943396227
virus translation stage,subclinical infection,0.609090909090909
virus translation stage,appearance of disorder,0.6055555555555556
virus translation stage,simple infection,0.6294871794871795
virus translation stage,biological vehicle,0.5719512195121951
virus translation stage,droplet pathogen transmission process,0.65
virus translation stage,parasiticidal disposition,0.6375
virus translation stage,infectious disease sporadicity,0.619811320754717
virus translation stage,communicability end process boundary,0.5855932203389831
virus translation stage,directive information content entity,0.6533898305084747
virus translation stage,infection incidence proportion profile,0.5975409836065574
virus translation stage,pathogen transporter,0.6593023255813953
virus translation stage,transmissibility disposition,0.6656862745098039
virus translation stage,latency end process boundary,0.5872549019607843
virus translation stage,infectious disease epidemic,0.63
virus translation stage,infectious agent generative stage,0.7178571428571427
virus translation stage,disease transmission model,0.7153061224489795
virus translation stage,endotoxin disposition,0.609090909090909
virus translation stage,pathologically immunosuppressed organism,0.5928571428571429
virus translation stage,negative-sense single-stranded RNA virus,0.6087301587301588
virus translation stage,pathogen vehicle,0.6038461538461539
virus translation stage,COVID-19 incidence rate,0.6456521739130434
virus translation stage,cytotoxin disposition,0.609090909090909
virus translation stage,community-acquired infection,0.6068627450980393
virus translation stage,pathogen vector,0.6078947368421053
virus translation stage,pathogen vehicle role,0.5863636363636363
virus translation stage,chronic infectious disease course,0.6285714285714286
virus translation stage,nursing-home acquired infection,0.6166666666666667
virus translation stage,descriptive information content entity,0.630327868852459
virus translation stage,COVID-19 epidemic,0.575
virus translation stage,secondary infection,0.6166666666666667
virus translation stage,infection start temporal region,0.6537037037037037
virus translation stage,infection incidence,0.6404761904761905
virus translation stage,virus disorder,0.6932432432432433
virus translation stage,primary infection,0.65
virus translation stage,process of establishing an infection,0.6364406779661017
virus translation stage,incubation end process boundary,0.6351851851851852
virus translation stage,SARS-CoV-2 disorder,0.6166666666666667
virus translation stage,collective pathogenic disposition,0.6107142857142857
virus translation stage,neurotoxin disposition,0.6277777777777778
virus translation stage,SARS-CoV-2 uncoating stage,0.7357142857142857
virus translation stage,pathogen death process boundary,0.5796296296296296
virus translation stage,immunosuppressed organism,0.6375
virus translation stage,plan specification,0.6451219512195122
virus translation stage,latency end temporal region,0.61
virus translation stage,SARS-CoV-2 penetration stage,0.7637254901960785
virus translation stage,virus adhesion susceptible cell,0.7277777777777777
virus translation stage,collective disposition,0.6277777777777778
virus translation stage,infection,0.6375
virus translation stage,static agent disposition,0.6414893617021277
virus translation stage,T cell receptor complex,0.5804347826086956
virus translation stage,respiratory system disease,0.6744897959183673
virus translation stage,indirect pathogen transmission process,0.6631147540983606
virus translation stage,organism population,0.6880952380952381
virus translation stage,generative stage,0.7064102564102563
virus translation stage,infectious disease control strategy,0.6741379310344828
virus translation stage,SARS-CoV-2 attachment stage,0.71
virus translation stage,infectious disease pandemic,0.63
virus translation stage,infectious structure generative stage,0.7166666666666667
virus translation stage,immunosuppressive disposition,0.6230769230769231
virus translation stage,innate immune response,0.65
virus translation stage,pathogenic disposition,0.6055555555555556
virus translation stage,viral disease course,0.6593023255813953
virus translation stage,intracellular infection,0.6673913043478261
virus translation stage,secondary infection role,0.6414893617021277
virus translation stage,metastatic infection,0.636046511627907
virus translation stage,infectious disposition,0.65
virus translation stage,acute infection,0.6342105263157894
virus translation stage,bacteriostatic disposition,0.6336734693877552
virus translation stage,immunity to pathogen,0.6593023255813953
virus translation stage,bactericidal disposition,0.6202127659574468
virus translation stage,source of infection role,0.6414893617021277
virus translation stage,pathogen host,0.6444444444444444
virus translation stage,acquired immunodeficiency,0.575
virus translation stage,chronic infection,0.625
virus translation stage,invasion disposition,0.6593023255813953
virus translation stage,disease course,0.6391891891891892
virus translation stage,infectious disease course,0.6375
virus translation stage,viricidal disposition,0.6545454545454545
virus translation stage,acquired immunity to infectious agent,0.6666666666666667
virus translation stage,complex infection,0.6
virus translation stage,COVID-19 disease incidence proportion,0.6
virus translation stage,coronavirus disease course,0.6744897959183673
virus translation stage,biological vehicle role,0.5804347826086956
virus translation stage,infection incidence proportion,0.6009433962264151
virus translation stage,respiratory droplet virus fomite,0.6318181818181818
virus translation stage,susceptible organism,0.636046511627907
virus translation stage,pathogen vector role,0.6127906976744186
virus translation stage,pathogen portal of exit site,0.6264705882352941
virus translation stage,infectious disease prevalence,0.6230769230769231
virus translation stage,organism substance,0.6695121951219513
virus translation stage,SARS-CoV-2 genome replication stage,0.7258620689655172
virus translation stage,disposition,0.6558823529411765
virus translation stage,single-stranded DNA virus,0.6375
virus translation stage,COVID-19 mortality rate,0.6673913043478261
virus translation stage,place closure control strategy,0.6386792452830189
virus translation stage,viral disease,0.7
virus translation stage,primary infection role,0.6722222222222223
virus translation stage,adhesion disposition,0.636046511627907
virus translation stage,pathogen portal of entry site,0.6423076923076922
virus translation stage,infection incidence profile,0.61
virus translation stage,disease,0.6166666666666667
virus translation stage,primary infectious disposition,0.6386792452830189
virus translation stage,pathogen host role,0.6451219512195122
virus translation stage,infection prevalence,0.6593023255813953
virus translation stage,designative information content entity,0.630327868852459
virus translation stage,humoral immune response,0.6456521739130434
virus translation stage,coronavirus disorder,0.6593023255813953
virus translation stage,infectious pathogen transmissibility,0.6533898305084747
virus translation stage,pathogen surveillance,0.6318181818181818
virus translation stage,immunodeficient organism,0.6202127659574468
virus translation stage,pathogen,0.6112903225806451
virus translation stage,pathogen birth process boundary,0.5981481481481481
virus translation stage,infectious human pathogen,0.6791666666666666
virus translation stage,subclinical virus infection,0.67
virus translation stage,resistance to pathogen,0.6944444444444444
virus translation stage,establishment of localization in virus host,0.6469696969696969
virus translation stage,virus attachment stage,0.8055555555555556
virus translation stage,negative regulation of immune response,0.6467213114754098
virus translation stage,SARS-CoV-2 transcription stage,0.789622641509434
virus translation stage,virus synthesis stage,0.7909090909090909
virus translation stage,SARS-COV-2 adhesion disposition,0.6537037037037037
virus translation stage,pathogen portal of exit role,0.6068627450980393
virus translation stage,invasive disposition,0.636046511627907
virus translation stage,re-emerging pathogen,0.636046511627907
virus translation stage,long-term non-progressing infectious disease course,0.5986486486486486
virus translation stage,viral disease epidemic,0.65
virus translation stage,fungicidal disposition,0.6055555555555556
virus translation stage,viral disease pandemic,0.65
virus translation stage,virus penetration stage,0.8630434782608696
